# best iteration: (array([38]),)
7071212.000000,5423290.000000
33.941772,37.710281
30.819510,32.573650
29.970922,31.264933
29.354023,30.502350
28.901863,29.934055
28.628244,29.567137
28.419943,29.271454
28.044868,28.751444
26.899166,27.193937
22.620356,22.251368
21.563787,21.338648
20.768635,20.601444
19.950518,19.548433
18.020344,18.010769
16.162502,16.379169
14.918542,15.319802
14.067723,14.511476
12.361715,12.656852
9.598619,9.437343
8.951023,8.838243
8.593279,8.836544
8.255412,8.606771
13.246820,8.909107
7.689853,8.164965
7.298103,7.831503
9.094208,6.673105
2.881443,3.564440
2.635878,3.306099
2.502034,3.146835
2.444078,3.100250
2.369381,2.992518
2.342383,2.959629
4.529346,3.842117
2.304754,2.915885
2.288796,2.898937
2.276325,2.882972
4.000690,3.367426
2.249578,2.849903
5.272983,9.548579
