# best iteration: (array([39]),)
257511.171875,30087.750000
15.853637,16.412333
14.944664,15.328979
15.049385,15.456874
2179.990234,1615.475586
15.526551,15.892916
13.857080,14.156913
11.362158,11.304014
10.351037,10.347118
14.526094,15.695955
8.838869,8.867272
8.502501,8.041806
7.282046,7.583528
5.938188,5.911569
4.629194,4.577887
3.718420,3.591569
3.351830,3.210988
25.812735,7.035016
3.283144,3.178553
3.158315,3.040451
5.073073,14.567741
1.966080,1.814329
1.738570,1.580164
1.819233,1.677196
1.713017,1.708975
1.682808,1.527711
1.687884,1.531025
1.882203,8.397372
1.893391,3.799783
7.018797,12.506498
1.621149,1.491838
1.590065,1.481841
1.773769,1.833705
1.492251,1.436865
1.438583,1.399877
166.740311,189.594543
3.042878,2.317146
1.368359,1.329781
1.320508,1.289132
1.284231,1.259545
