# best iteration: (array([59]),)
333874.218750,82089.078125
30.309673,27.485403
29.753132,26.773420
29.389174,26.361891
28.295395,25.114513
25.449627,22.006227
22.528688,19.179811
20.822292,17.735580
18.170801,15.516528
16.119343,13.834776
53.795338,39.357826
14.773595,12.625279
13.145308,11.191570
12.227956,10.382573
11.068920,9.375853
4.563360,4.423772
3.219941,3.361469
3.129443,3.279563
3.261946,3.441598
3.033965,3.171993
3.009446,3.146479
2.997341,3.139230
2.966320,3.104429
2.921296,3.064313
2.854934,2.998856
2.843538,2.901267
2.223499,2.421093
1.950478,4.419578
4.670835,6.690582
2.012112,1.943580
1.637645,1.696785
1.582366,1.627230
1.415945,1.418861
1.311843,1.295533
1.263096,1.255339
1.215096,1.192833
1.273021,1.184380
1.183421,1.160685
1.190419,1.165585
1.179365,1.162135
1.174863,1.153112
1.329542,1.510469
1.167510,1.147495
1.215897,1.508573
1.161196,1.142936
1.353825,1.318827
1.161492,1.143723
1.154307,1.138549
1.150407,1.135092
1.291958,1.265635
1.151236,1.135943
1.279341,1.310698
1.149053,1.134023
1.145235,1.130751
1.844350,1.201866
1.153438,1.136485
1.142354,1.128154
1.144218,1.129166
16.508852,26.033140
1.141872,1.127512
