# best iteration: (array([39]),)
417059.937500,189856.593750
30.432117,31.798859
28.638256,29.689806
28.299440,29.216175
27.717445,28.425276
25.884525,26.007772
24.895607,22.912386
21.228132,20.952248
20.300074,20.110306
18.987473,18.890636
17.112146,17.253754
15.338030,15.882347
14.229720,14.996050
12.895540,13.847893
10.905729,12.304013
17.295315,7.207592
3.297074,3.965616
3.029810,3.720446
2.948949,3.647145
2.911769,3.614023
2.886951,3.586985
2.860291,3.561023
2.800428,3.492950
3.768775,5.292872
2.667444,3.339107
2.619960,3.278614
2.597499,3.208792
2.439611,3.019347
2.195308,2.650191
1.898850,2.199801
2.359560,2.035924
1.687566,1.903635
1.636134,1.838696
1.667930,2.926637
1.553196,1.739057
1.502215,1.679345
2.123445,1.680959
1.349593,1.494892
1.212561,1.330522
1.158793,1.269250
