# best iteration: (array([58]),)
2130043.500000,1183994.875000
40.375546,35.754524
38.049740,33.724922
35.886475,31.954065
34.468918,30.761007
33.449951,29.808756
32.026218,28.494480
27.943506,24.418900
21.785324,18.743809
16.594151,14.432154
16.208689,13.942738
14.744834,12.876003
25.425106,24.912247
13.540814,11.892162
8.152877,7.822029
3.656318,4.143924
3.569178,4.185227
3.288377,3.788058
4.210119,6.663672
3.050511,3.544451
9.052177,10.367801
2.462190,2.934183
2.419946,2.809396
1.867097,2.249002
2.095981,3.092870
1.768863,2.012356
12.866228,15.291678
1.972380,2.779359
3.006114,1.884502
1.447381,1.637423
1.411817,1.589023
1.392658,1.545905
1.364301,1.514168
1.343120,1.480787
1.324311,1.458086
1.312544,1.435472
3.274645,4.429288
1.260482,1.382350
1.256461,1.361447
1.222453,1.339391
1.207858,1.323556
1.202004,1.310750
1.206604,1.335478
1.176142,1.293930
1.173060,1.293224
1.165609,1.287080
1.327073,1.600915
1.978197,1.398543
1.150399,1.276248
1.148937,1.277322
1.144743,1.273574
1.198616,1.325967
23.066507,14.734994
1.138450,1.269726
1.136604,1.268309
1.135409,1.269554
2.523245,1.531489
26.223673,28.078407
1.132953,1.261499
1.137390,1.265052
