# best iteration: (array([59]),)
12110.689453,84361.968750
32.825195,29.045038
27.236589,23.434608
24.996466,21.318930
23.823153,20.266273
22.837597,19.422520
27.945051,46.472572
20.569220,17.635538
18.890085,16.468693
25.830984,31.842775
16.323608,15.270812
15.691700,14.690825
15.044001,14.167292
14.469687,13.631080
13.544265,12.584009
8.531837,8.225266
3.084056,3.565434
2.907517,3.423208
5.113243,3.894421
2.760212,3.253922
2.637310,3.121963
1.912176,2.203173
1.635703,2.014482
1.491068,1.719607
1.393649,1.562629
1.270913,1.366422
1.215525,1.270413
4.238692,3.505924
1.187977,1.230656
1.211929,1.246437
1.178511,1.222557
1.175198,1.219644
1.180943,1.226032
1.225464,1.313630
1.165501,1.213127
5.250684,1.840481
1.162940,1.211418
1.163367,1.211015
1.161197,1.210328
1.160824,1.210487
1.362136,1.613585
1.159011,1.209423
1.162440,1.212153
1.157723,1.209521
1.161490,1.212000
5.565504,8.007412
1.155611,1.207939
1.155319,1.207335
1.231603,1.260118
3.715307,5.267548
1.149681,1.206496
1.149358,1.205816
1.342830,1.206262
1.147530,1.205229
1.147562,1.204961
1.148654,1.224524
1.145590,1.203871
1.173310,1.229055
1.149211,1.215867
1.135509,1.198260
