# best iteration: (array([58]),)
3487383.500000,2129702.000000
41.961273,36.903324
36.621788,32.303993
34.712463,30.589663
33.621780,29.570078
31.716396,27.854822
28.184633,24.477669
25.037231,21.310467
22.203678,18.757397
21.080603,17.738287
19.589760,16.399210
19.004343,15.755212
17.378807,14.362409
15.185474,12.973061
13.589149,11.724151
7.132288,6.989766
3.652581,4.218118
4.505921,4.154630
3.278457,3.855517
3.222266,3.796547
3.255015,3.782290
2.896260,3.322668
8.269924,8.630999
1.986337,2.297993
1.775865,1.986530
1.586736,1.758873
1.504946,1.639330
1.441823,1.551280
1.438835,1.525446
1.387031,1.478390
1.377487,1.470626
1.347802,1.432698
1.388437,1.425052
1.306473,1.385017
1.291253,1.370409
2.114953,1.711531
1.266735,1.353099
1.262298,1.352734
1.252379,1.347656
1.248711,1.345714
37.027985,35.904392
1.240954,1.341597
40.606991,31.275103
1.232284,1.335235
1.505916,1.352086
1.221642,1.325080
1.216410,1.318031
1.210562,1.311534
1.205797,1.304338
1.202861,1.298941
1.196397,1.292852
1.192358,1.287724
1.255086,4.697131
1.175899,1.266618
1.872762,2.348461
1.160445,1.256419
2.624349,3.529335
1.153578,1.252507
1.150675,1.250527
33.495518,26.442333
