# best iteration: (array([58]),)
94007.937500,160.320999
33.451649,29.712643
32.544441,28.906340
88.864883,89.923347
28.459044,24.833681
25.292755,21.748404
23.481573,20.077396
19.790550,17.193298
16.354126,15.205698
15.242685,14.363659
13.613546,12.782455
12.863829,11.999444
12.347479,11.559620
12.068364,11.317550
11.652165,10.920135
3.670065,4.227221
3.237288,3.830233
3.170065,3.774946
3.139332,3.743378
2.456034,2.865842
2.091454,2.421370
1.994640,2.301296
1.853587,2.099117
10.870773,8.643381
1.413787,1.518268
1.219147,1.317980
1.180948,1.285528
1.155286,1.261493
1.143849,1.251034
1.138030,1.245551
1.159369,1.259213
1.130473,1.239072
1.131525,1.239836
1.796825,2.396897
1.131286,1.238940
1.121045,1.231415
1.575377,1.832748
1.117132,1.227285
1.118891,1.229617
1.127459,1.246901
1.113180,1.223424
1.142887,1.263925
1.110661,1.223210
1.172018,1.240758
3.656384,5.321269
1.108750,1.222660
4.452351,4.365065
1.103714,1.218076
1.113657,1.240184
1.104068,1.219507
1.099438,1.215166
2.405501,2.561703
1.097335,1.213767
7.102544,3.227189
1.101244,1.217913
1.094177,1.211196
1.096530,1.213416
1.295982,1.544454
1.092556,1.210371
1.375377,2.272798
