# best iteration: (array([57]),)
1337959.750000,457149.937500
35.230415,31.359444
33.736694,30.000856
32.689838,29.108206
31.959154,28.470665
30.325314,26.868111
237.834778,59.887589
26.054163,22.442356
25.526646,21.798008
25.358936,21.633024
25.033535,21.271507
24.799189,21.076607
24.370890,20.635710
24.183140,20.548079
22.958414,19.306446
21.160894,17.746605
17.291418,14.510981
15.021956,12.818710
14.151695,12.290183
13.283433,11.592611
27.178757,8.618141
3.652803,4.019161
2.860521,3.824282
2.363477,2.755281
2.253867,2.625296
2.160837,2.472840
2.062292,2.318023
1.959897,2.222496
1.558974,1.772788
1.417246,1.603953
1.302374,1.481029
1.492930,1.443235
1.200851,1.339113
1.324436,1.421696
1.175398,1.309256
1.188364,1.353638
1.164052,1.296569
1.165264,1.321814
1.157252,1.289930
1.153402,1.287195
1.152084,1.284615
1.151535,1.284482
15.607741,19.235878
1.148539,1.280814
1.145760,1.277555
1.145796,1.278772
1.147009,1.280632
1.607918,2.111397
1.143376,1.277271
1.645988,10.278396
1.142167,1.276171
3.322540,1.684466
3.028139,4.368884
1.140628,1.275092
1.162966,1.335212
1.138177,1.273494
1.152729,1.276534
1.138271,1.272661
1.168049,1.274026
1.429048,1.412141
