# best iteration: (array([59]),)
2682742.500000,1561262.625000
37.035706,32.999123
34.240395,30.427605
33.261463,29.552774
31.851257,28.264490
29.186943,25.785307
25.698643,22.283220
29.593058,141.808334
22.668221,19.470636
21.632404,18.587299
20.659910,17.783636
19.424070,16.787054
17.101665,14.958403
14.340004,12.830486
13.025274,11.911407
12.424533,11.491334
12.163048,11.279371
12.008472,11.153455
11.851885,11.021942
11.546528,10.734318
10.774044,10.032357
9.182283,8.741123
2.386741,2.958410
1.913468,2.197994
1.827971,2.074296
1.718498,1.912460
1.635330,1.820926
1.521856,1.711149
2.870210,1.564307
1.293666,1.487096
1.267721,1.462418
1.254302,1.447635
1.249857,1.441454
1.227615,1.423680
1.218417,1.417619
1.213026,1.417138
1.205202,1.408150
1.202212,1.405885
1.196900,1.402216
1.195280,1.400035
1.191402,1.398550
1.189751,1.396930
15.764730,10.604280
1.186122,1.394700
5.212451,2.886427
1.183304,1.393030
1.182583,1.392438
1.184970,1.392462
1.179987,1.391336
4.971065,7.347445
1.177904,1.390490
1.177493,1.390270
1.175902,1.389772
1.190071,1.389945
1.407677,1.737586
1.173367,1.389071
6.851791,2.500241
1.171727,1.388393
1.416354,1.591495
1.169741,1.387692
