# best iteration: (array([55]),)
852992.750000,215658.250000
35.550762,31.410660
33.772015,29.789831
33.227318,29.342442
32.808487,28.953152
31.804577,27.961639
30.004669,26.178671
27.183361,23.329851
26.152435,22.207811
25.849220,21.914360
25.295286,21.356766
26.214470,21.158962
21.328684,17.902040
16.489140,14.951287
15.138905,14.147966
54.223305,17.671005
5.180959,5.507890
3.337647,3.903908
3.069865,3.660353
2.454508,2.992202
2.060003,2.363200
1.857475,2.088441
1.767192,1.952512
1.710827,1.876709
1.750882,1.849733
1.660318,1.825671
1.645493,1.803795
2.197368,1.947052
1.271476,1.418071
1.240011,1.384373
18.326942,23.651579
1.215600,1.359890
1.206472,1.352496
34.376152,17.413778
1.196173,1.340508
1.186340,1.334111
1.202690,1.335734
1.272532,1.737827
1.170024,1.319662
1.167705,1.315042
1.149372,1.297576
5.954390,9.191072
1.134838,1.283867
24.469011,28.957806
1.128024,1.279517
13.242127,2.655321
1.124244,1.277262
5.471801,3.292108
1.121932,1.276255
1.120626,1.275034
1.123644,1.274608
1.119045,1.274165
1.118671,1.273957
1.143296,1.297274
25.467648,29.157375
1.118351,1.272538
1.745144,3.900481
1.116820,1.272788
1.202765,1.278452
4.181392,1.679991
