# best iteration: (array([58]),)
192221.671875,390.686218
35.033619,31.208687
32.964001,29.266378
34.750710,96.422874
29.364578,25.797449
491.690338,721.347656
26.274723,21.843357
24.633137,20.940088
23.933987,20.285744
22.866844,19.320969
19.738392,16.885996
16.843485,15.223255
183.420517,176.695053
14.738081,13.690106
13.077119,12.038283
3.954807,4.385036
3.301885,3.631921
2.398476,2.864048
2.154284,2.560743
2.048622,2.442356
15.422482,10.494913
1.875033,2.202149
1.908622,5.229639
1.691717,1.977345
1.421064,1.687072
1.351746,1.600838
1.315134,1.546660
1.251194,1.448374
1.224155,1.405471
22.340410,28.055595
1.179913,1.339063
1.179361,1.339929
1.163135,1.321884
2.359782,1.746582
1.153622,1.315169
1.556105,1.347237
1.144437,1.311726
1.144573,1.310549
1.940526,2.242646
2.551052,3.640067
1.134403,1.308272
1.138596,1.309643
12.516305,17.350441
1.130152,1.306295
1.129486,1.305944
1.130656,1.305143
17.668196,13.183302
1.127240,1.305177
1.126606,1.304953
1.539910,1.566735
1.123848,1.303390
1.121258,1.303494
1.120472,1.303259
1.225040,1.352449
1.150449,1.315385
1.115869,1.300204
1.115611,1.300022
1.128359,1.329148
1.112643,1.297420
1.126412,1.297636
