# best iteration: (array([59]),)
57669.468750,10527.205078
32.711994,29.109085
32.164715,28.582283
30.911558,27.343527
29.417913,25.864233
26.551170,23.008709
24.890566,21.374769
22.665203,19.335855
90.030495,101.257248
16.612774,15.277725
14.686193,13.435319
13.035948,12.037292
3.918864,4.414764
2.843820,3.268970
2.394816,2.691467
2.257089,2.532189
2.393018,2.663998
2.104818,2.367854
2.059344,2.471183
1.926622,2.116393
1.990167,1.975626
1.659733,1.777183
1.593286,1.711487
4.038815,6.371968
1.474488,1.590665
1.415378,1.525900
1.738933,2.996064
1.231906,1.347416
1.197068,1.317433
1.186663,1.305434
1.178195,1.297542
1.173821,1.292747
1.171483,1.298277
1.157016,1.276837
1.152892,1.274516
1.151232,1.273336
1.524757,1.858770
1.147263,1.270353
16.311707,23.232588
1.145670,1.268550
1.143788,1.267452
1.146531,1.268350
1.142245,1.266251
1.349421,1.434420
1.140592,1.265412
1.139669,1.265236
1.139083,1.265076
1.616826,1.427432
1.137921,1.264912
1.180669,1.265873
1.137080,1.264683
1.145604,1.291898
1.136204,1.264344
1.308817,1.342825
1.136322,1.269127
1.135248,1.263818
1.134681,1.263567
1.136138,1.268291
1.134084,1.262957
1.133504,1.262588
