# best iteration: (array([59]),)
13567.835938,98188.015625
32.302589,28.652636
89.898911,128.624603
30.130400,26.626080
27.509378,24.093218
25.756678,22.313307
25.372774,21.929052
24.570215,21.140476
22.570431,19.328281
16.375122,14.494803
13.876449,12.753942
13.587824,13.418473
12.581321,11.873388
12.263658,11.623519
11.834394,10.283767
3.133246,3.580146
2.369952,2.692147
2.171048,2.483915
2.064211,2.367403
2.031980,2.314821
1.942308,2.182712
2.183715,2.476765
1.799183,1.979150
1.733059,1.870173
1.694104,1.796317
1.616754,1.750322
1.513355,1.616593
1.402395,1.504907
1.417381,1.487960
1.213850,1.333876
1.182138,1.306772
1.169188,1.297752
1.155883,1.287143
1.151279,1.284124
5.200804,3.893778
2.448874,2.366761
1.124654,1.262814
1.121756,1.259536
1.120189,1.257762
1.126751,1.260787
1.111920,1.251713
1.116261,1.255343
1.143188,1.256613
15.447024,15.739048
1.103487,1.244744
1.106593,1.246818
1.225122,1.321321
1.817765,2.448617
1.099849,1.241672
1.272182,1.283372
1.096648,1.239306
1.096918,1.239656
3.762839,3.780724
1.235464,2.819361
1.092830,1.237029
1.094476,1.238714
1.092553,1.237460
1.100958,1.240299
1.088848,1.235567
1.088443,1.234702
