# best iteration: (array([21]),)
383518.656250,199584.046875
17.996717,19.083567
19.089279,20.045496
19.248293,21.236683
575.397705,986.667236
16.073765,17.552996
38.432819,56.996162
2308.389160,1538.218628
10.833582,12.143164
141.851227,42.700211
7.675968,8.602902
21.733318,34.093384
3.395994,3.651574
2.067770,2.023840
1.834413,1.715227
2.343042,2.808339
4.685345,10.356567
1.612576,1.489962
1.525136,1.439952
11.444153,14.389681
1.197181,1.195151
1.144005,1.155943
2.412642,2.046906
19.188517,1.538530
