# best iteration: (array([28]),)
139018.703125,147004.421875
19.577427,21.124626
19.382374,20.847635
17.486132,18.968771
16.563032,17.939903
13.797746,14.938912
12.382933,13.619261
11.865536,12.852290
10.430519,11.741431
9.513752,10.840158
8.255735,9.525779
6.790441,7.932800
4.658446,5.629744
4.211540,4.678732
59.596905,28.030916
3.384412,4.205192
3.305521,4.123919
3.181761,3.979342
1.736696,1.618314
1.672349,1.544305
1.629114,1.507973
3.008140,2.110110
3.019890,1.998329
1.627447,1.533348
1.234352,1.221534
1.590027,10.169624
1.154314,1.143924
4.465158,1.497607
1.107074,1.105537
