# best iteration: (array([34]),)
4766031.500000,1099108.000000
19.221981,20.517893
17.276752,18.696127
16.397942,17.786163
15.804976,17.136974
15.673163,17.089985
14.537836,15.719892
13.720272,14.849781
13.036493,14.231758
12.377522,14.154756
11.631653,12.924494
11.201715,12.518495
11.105110,12.422310
10.460481,11.753272
14.538818,12.948009
9.390112,10.691649
9.598202,11.932424
7.596244,8.835533
14.101333,19.003962
4.968474,5.616025
3.557102,4.344129
2.985589,3.618119
2.557379,3.006437
2.393212,3.035184
2.008625,2.120449
54.549599,86.209457
2.139669,2.373158
2.489626,2.177608
1.602165,1.500428
1.543978,1.418644
1.585793,1.440227
1.275601,1.235666
1.148714,1.146525
1.120736,1.119038
1.107448,1.102556
