# best iteration: (array([31]),)
1663303.125000,82452.015625
19.124693,19.897898
17.942610,18.940281
17.317734,18.337202
18.348228,21.463774
17.108082,18.199530
16.971167,18.073746
16.734159,17.860823
16.369158,17.298841
12.154734,13.114074
11.713790,12.707379
9.539287,10.538735
27.894196,44.502747
6.006766,6.824646
4.323388,4.984351
3.775009,4.305549
3.378924,3.957406
12.690892,4.400444
3.274170,3.844132
3.146385,3.688458
3.028573,3.532867
2.784172,3.174780
2.255264,2.394549
1.746320,1.641118
1.589764,1.440820
1.503087,1.362117
1.437632,1.319455
15.810450,25.576374
1.209189,1.188023
1.137911,1.145477
1.553600,1.252243
1.101247,1.113903
