# best iteration: (array([25]),)
11890960.000000,5874855.500000
32.581181,34.331139
19.430468,20.600363
18.550295,19.862560
18.370079,19.734413
18.195261,19.587530
17.931448,19.351601
494.326965,29.650833
16.706839,18.288860
15.589033,17.124733
14.505679,15.922687
13.113814,14.358400
11.733179,12.940515
10.563693,11.795010
262.504883,59.910015
8.091399,9.204686
3.260589,3.580800
1.745365,1.585362
1.652979,1.468767
19.952232,31.151087
1.611974,1.421185
1.705123,1.481393
2.345461,3.868411
1.862261,1.789161
1.424721,1.333087
1.147049,1.121403
