x,y,sigma,time,energy
-0.7971111702245661,0.3139989271059476,0.0457096171841408,100,60
-0.7971111702245661,0.3139989271059476,0.0457096171841408,100,60
-0.7950336420914574,0.3139989271059476,0.0457096171841408,100,60
-0.7914964955603511,0.3139989271059476,0.0457096171841408,100,60
-0.7901273248192318,0.3139989271059476,0.0457096171841408,100,60
-0.7880884669264627,0.3139989271059476,0.0457096171841408,100,60
-0.7874497973781169,0.3139989271059476,0.0457096171841408,100,60
-0.7790164285427894,0.3139989271059476,0.0457096171841408,100,60
-0.7783705948236015,0.3139989271059476,0.0457096171841408,100,60
-0.7777884245316677,0.3139989271059476,0.0457096171841408,100,60
-0.7760192813888882,0.3139989271059476,0.0457096171841408,100,60
-0.7703776596729842,0.3139989271059476,0.0457096171841408,100,60
-0.7692495469984871,0.3139989271059476,0.0457096171841408,100,60
-0.7686527227207404,0.3139989271059476,0.0457096171841408,100,60
-0.7681270516852184,0.3139989271059476,0.0457096171841408,100,60
-0.7681270516852184,0.3139989271059476,0.0457096171841408,100,60
-0.7615408177616078,0.3139989271059476,0.0457096171841408,100,60
-0.7605028270998602,0.3139989271059476,0.0457096171841408,100,60
-0.7594826654541851,0.5091627286008674,0.0759262277558785,100,60
-0.7589348506178792,0.5091627286008674,0.0759262277558785,100,60
-0.7584656788387691,0.5091627286008674,0.0759262277558785,100,60
-0.7584656788387691,0.5091627286008674,0.0759262277558785,100,60
-0.7570049206863192,0.5091627286008674,0.0759262277558785,100,60
-0.7506279945267365,0.5091627286008674,0.0759262277558785,100,60
-0.7497157839098829,0.5091627286008674,0.0759262277558785,100,60
-0.7488043059923198,0.5091627286008674,0.0759262277558785,100,60
-0.7488043059923198,0.5091627286008674,0.0759262277558785,100,60
-0.7407531619536123,0.5091627286008674,0.0759262277558785,100,60
-0.7399489023655806,0.5091627286008674,0.0759262277558785,100,60
-0.7394991064121569,0.5091627286008674,0.0759262277558785,100,60
-0.739142933145871,0.5091627286008674,0.0759262277558785,100,60
-0.739142933145871,0.5091627286008674,0.0759262277558785,100,60
-0.7315851399628645,0.5091627286008674,0.0759262277558785,100,60
-0.7301820208212786,0.5091627286008674,0.0759262277558785,100,60
-0.7297812343092953,0.5091627286008674,0.0759262277558785,100,60
-0.7294815602994216,0.5091627286008674,0.0759262277558785,100,60
-0.7284833796324656,0.5091627286008674,0.0759262277558785,100,60
-0.7215999140299497,0.5091627286008674,0.0759262277558785,100,60
-0.7204151392769762,0.5091627286008674,0.0759262277558785,100,60
-0.7200633622064341,0.5091627286008674,0.0759262277558785,100,60
-0.7198201874529724,0.7524572558071562,0.06781630877684765,100,60
-0.7198201874529724,0.7524572558071562,0.06781630877684765,100,60
-0.7189761992811812,0.7524572558071562,0.06781630877684765,100,60
-0.7116146880970354,0.7524572558071562,0.06781630877684765,100,60
-0.7111286642342405,0.7524572558071562,0.06781630877684765,100,60
-0.710158814606523,0.7524572558071562,0.06781630877684765,100,60
-0.7094690189298967,0.7524572558071562,0.06781630877684765,100,60
-0.7016294621641208,0.7524572558071562,0.06781630877684765,100,60
-0.7012538316611168,0.7524572558071562,0.06781630877684765,100,60
-0.7008813761883721,0.7524572558071562,0.06781630877684765,100,60
-0.7006276180007118,0.7524572558071562,0.06781630877684765,100,60
-0.7004974417600738,0.7524572558071562,0.06781630877684765,100,60
-0.6999618385786119,0.7524572558071562,0.06781630877684765,100,60
-0.6911144946440697,0.7524572558071562,0.06781630877684765,100,60
-0.6909097458978506,0.7524572558071562,0.06781630877684765,100,60
-0.6908360689136248,0.7524572558071562,0.06781630877684765,100,60
-0.6904546582273274,0.7524572558071562,0.06781630877684765,100,60
-0.6815041665148691,0.7524572558071562,0.06781630877684765,100,60
-0.6813476130997678,0.7524572558071562,0.06781630877684765,100,60
-0.6811918737949895,0.7524572558071562,0.06781630877684765,100,60
-0.6716293339417451,0.8453094783995801,0.03339693903482957,100,60
-0.6715133232207262,0.8453094783995801,0.03339693903482957,100,60
-0.6715133232207262,0.8453094783995801,0.03339693903482957,100,60
-0.6714740016921283,0.8453094783995801,0.03339693903482957,100,60
-0.6714402975247586,0.8453094783995801,0.03339693903482957,100,60
-0.6619331171734737,0.8453094783995801,0.03339693903482957,100,60
-0.6618519503742769,0.8453094783995801,0.03339693903482957,100,60
-0.6618519503742769,0.8453094783995801,0.03339693903482957,100,60
-0.6618138500111632,0.8453094783995801,0.03339693903482957,100,60
-0.6617561295892671,0.8453094783995801,0.03339693903482957,100,60
-0.6617545013686212,0.8453094783995801,0.03339693903482957,100,60
-0.6616885584324631,0.8453094783995801,0.03339693903482957,100,60
-0.6521905775278276,0.8453094783995801,0.03339693903482957,100,60
-0.6521905775278276,0.8453094783995801,0.03339693903482957,100,60
-0.6520469684668613,0.8453094783995801,0.03339693903482957,100,60
-0.6520382574864056,0.8453094783995801,0.03339693903482957,100,60
-0.6518796687954973,0.8453094783995801,0.03339693903482957,100,60
-0.6517033324995485,0.8453094783995801,0.03339693903482957,100,60
-0.6425292046813786,0.8453094783995801,0.03339693903482957,100,60
-0.6425292046813786,0.8453094783995801,0.03339693903482957,100,60
-0.6423203853835444,0.8453094783995801,0.03339693903482957,100,60
-0.6420048362223736,0.8453094783995801,0.03339693903482957,100,60
-0.6417181065666341,0.8453094783995801,0.03339693903482957,100,60
-0.6334115761196204,0.6710389360387883,0.06940658439751725,100,60
-0.6328678318349295,0.6710389360387883,0.06940658439751725,100,60
-0.6326025132806832,0.6710389360387883,0.06940658439751725,100,60
-0.6325132053782568,0.6710389360387883,0.06940658439751725,100,60
-0.6321300036492494,0.6710389360387883,0.06940658439751725,100,60
-0.6239043957683357,0.6710389360387883,0.06940658439751725,100,60
-0.6232064589884799,0.6710389360387883,0.06940658439751725,100,60
-0.6227463238339548,0.6710389360387883,0.06940658439751725,100,60
-0.6222551710761257,0.6710389360387883,0.06940658439751725,100,60
-0.6143972154170512,0.6710389360387883,0.06940658439751725,100,60
-0.6135450861420308,0.6710389360387883,0.06940658439751725,100,60
-0.6135450861420308,0.6710389360387883,0.06940658439751725,100,60
-0.6131667690749609,0.6710389360387883,0.06940658439751725,100,60
-0.6129794422896528,0.6710389360387883,0.06940658439751725,100,60
-0.6123803385030017,0.6710389360387883,0.06940658439751725,100,60
-0.6117624287678908,0.6710389360387883,0.06940658439751725,100,60
-0.6048900350657668,0.6710389360387883,0.06940658439751725,100,60
-0.6034488969720997,0.6710389360387883,0.06940658439751725,100,60
-0.6032125607453505,0.6710389360387883,0.06940658439751725,100,60
-0.6017772028349765,0.6710389360387883,0.06940658439751725,100,60
-0.5942223404491325,0.4154649870293197,0.06511305567134391,100,60
-0.5942223404491325,0.4154649870293197,0.06511305567134391,100,60
-0.5934456792010483,0.4154649870293197,0.06511305567134391,100,60
-0.5926306733567539,0.4154649870293197,0.06511305567134391,100,60
-0.5845609676026833,0.4154649870293197,0.06511305567134391,100,60
-0.5845609676026833,0.4154649870293197,0.06511305567134391,100,60
-0.5836787976567464,0.4154649870293197,0.06511305567134391,100,60
-0.5827558407836299,0.4154649870293197,0.06511305567134391,100,60
-0.5818067509691475,0.4154649870293197,0.06511305567134391,100,60
-0.5763684940119129,0.4154649870293197,0.06511305567134391,100,60
-0.5748995947562339,0.4154649870293197,0.06511305567134391,100,60
-0.5742952806635162,0.4154649870293197,0.06511305567134391,100,60
-0.5718215250362328,0.4154649870293197,0.06511305567134391,100,60
-0.5668613136606286,0.4154649870293197,0.06511305567134391,100,60
-0.5652382219097847,0.4154649870293197,0.06511305567134391,100,60
-0.5652382219097847,0.4154649870293197,0.06511305567134391,100,60
-0.5645774085606547,0.4154649870293197,0.06511305567134391,100,60
-0.5641450345681419,0.4154649870293197,0.06511305567134391,100,60
-0.5630061756373821,0.4154649870293197,0.06511305567134391,100,60
-0.5618362991033184,0.4154649870293197,0.06511305567134391,100,60
-0.5573541333093441,0.2623407998322438,0.03406705767340304,100,60
-0.5555768490633354,0.2623407998322438,0.03406705767340304,100,60
-0.5548595364577935,0.2623407998322438,0.03406705767340304,100,60
-0.5531313430642584,0.2623407998322438,0.03406705767340304,100,60
-0.5459154762168864,0.2623407998322438,0.03406705767340304,100,60
-0.5459154762168864,0.2623407998322438,0.03406705767340304,100,60
-0.5451416643549324,0.2623407998322438,0.03406705767340304,100,60
-0.5446112714795375,0.2623407998322438,0.03406705767340304,100,60
-0.5432565104911343,0.2623407998322438,0.03406705767340304,100,60
-0.5418658472374895,0.2623407998322438,0.03406705767340304,100,60
-0.5354237922520713,0.2623407998322438,0.03406705767340304,100,60
-0.5348443899352355,0.2623407998322438,0.03406705767340304,100,60
-0.5333816779180106,0.2623407998322438,0.03406705767340304,100,60
-0.5318806213045751,0.2623407998322438,0.03406705767340304,100,60
-0.5265927305239878,0.2623407998322438,0.03406705767340304,100,60
-0.52570592014921,0.2623407998322438,0.03406705767340304,100,60
-0.5250775083909334,0.2623407998322438,0.03406705767340304,100,60
-0.5218953953716605,0.2623407998322438,0.03406705767340304,100,60
-0.5193254119042061,0.18654503981949108,0.013583708357378536,100,60
-0.5169313576775385,0.18654503981949108,0.013583708357378536,100,60
-0.5159880480463488,0.18654503981949108,0.013583708357378536,100,60
-0.515310626846631,0.18654503981949108,0.013583708357378536,100,60
-0.5136320127717628,0.18654503981949108,0.013583708357378536,100,60
-0.5072699848310892,0.18654503981949108,0.013583708357378536,100,60
-0.5062701759434877,0.18654503981949108,0.013583708357378536,100,60
-0.505543745302329,0.18654503981949108,0.013583708357378536,100,60
-0.5019249435058318,0.18654503981949108,0.013583708357378536,100,60
-0.4976086119846402,0.18654503981949108,0.013583708357378536,100,60
-0.4976086119846402,0.18654503981949108,0.013583708357378536,100,60
-0.4965523038406266,0.18654503981949108,0.013583708357378536,100,60
-0.49577686375802704,0.18654503981949108,0.013583708357378536,100,60
-0.4938823476255148,0.18654503981949108,0.013583708357378536,100,60
-0.4919397175729171,0.18654503981949108,0.013583708357378536,100,60
-0.4868344317377653,0.18654503981949108,0.013583708357378536,100,60
-0.4860099822137246,0.18654503981949108,0.013583708357378536,100,60
-0.484007515052391,0.18654503981949108,0.013583708357378536,100,60
-0.4819544916400028,0.18654503981949108,0.013583708357378536,100,60
-0.4782858662917418,0.15329547046648825,0.007474084601149102,100,60
-0.4782858662917418,0.15329547046648825,0.007474084601149102,100,60
-0.4771165596349039,0.15329547046648825,0.007474084601149102,100,60
-0.4762431006694226,0.15329547046648825,0.007474084601149102,100,60
-0.4719692657070882,0.15329547046648825,0.007474084601149102,100,60
-0.4717895101477832,0.15329547046648825,0.007474084601149102,100,60
-0.4622823297964986,0.15329547046648825,0.007474084601149102,100,60
-0.4619840397741738,0.15329547046648825,0.007474084601149102,100,60
-0.4589631205988432,0.15329547046648825,0.007474084601149102,100,60
-0.4576808154291815,0.15329547046648825,0.007474084601149102,100,60
-0.4543830173330192,0.15329547046648825,0.007474084601149102,100,60
-0.4519988138412595,0.15329547046648825,0.007474084601149102,100,60
-0.4493017477523942,0.15329547046648825,0.007474084601149102,100,60
-0.44796294332632025,0.15329547046648825,0.007474084601149102,100,60
-0.4445081847598955,0.15329547046648825,0.007474084601149102,100,60
-0.4432679690939294,0.15329547046648825,0.007474084601149102,100,60
-0.4420135879083448,0.15329547046648825,0.007474084601149102,100,60
-0.4396403749059449,0.13741733059649167,0.00420080111707853,100,60
-0.4396403749059449,0.13741733059649167,0.00420080111707853,100,60
-0.4382450712234591,0.13741733059649167,0.00420080111707853,100,60
-0.4371755744922141,0.13741733059649167,0.00420080111707853,100,60
-0.43463335218677146,0.13741733059649167,0.00420080111707853,100,60
-0.433760788742645,0.13741733059649167,0.00420080111707853,100,60
-0.4320283619754305,0.13741733059649167,0.00420080111707853,100,60
-0.4299790020594956,0.13741733059649167,0.00420080111707853,100,60
-0.4299790020594956,0.13741733059649167,0.00420080111707853,100,60
-0.428527199120598,0.13741733059649167,0.00420080111707853,100,60
-0.4274086929479117,0.13741733059649167,0.00420080111707853,100,60
-0.4247585196136477,0.13741733059649167,0.00420080111707853,100,60
-0.4242536083913605,0.13741733059649167,0.00420080111707853,100,60
-0.4220431360425162,0.13741733059649167,0.00420080111707853,100,60
-0.4203176292130463,0.13741733059649167,0.00420080111707853,100,60
-0.4203176292130463,0.13741733059649167,0.00420080111707853,100,60
-0.4188093270177368,0.13741733059649167,0.00420080111707853,100,60
-0.4176418114036097,0.13741733059649167,0.00420080111707853,100,60
-0.4148836870405236,0.13741733059649167,0.00420080111707853,100,60
-0.4147464280400761,0.13741733059649167,0.00420080111707853,100,60
-0.41065625636659703,0.13741733059649167,0.00420080111707853,100,60
-0.41065625636659703,0.13741733059649167,0.00420080111707853,100,60
-0.4078749298593073,0.13741733059649167,0.00420080111707853,100,60
-0.4052392476887913,0.13741733059649167,0.00420080111707853,100,60
-0.4020726841766872,0.13741733059649167,0.00420080111707853,100,60
-0.3981080483150053,0.12614087501659982,0.002310720254707164,100,60
-0.3951340218942758,0.12614087501659982,0.002310720254707164,100,60
-0.3913335106736987,0.12614087501659982,0.002310720254707164,100,60
-0.38965571070915295,0.12614087501659982,0.002310720254707164,100,60
-0.3883411667707032,0.12614087501659982,0.002310720254707164,100,60
-0.3862248869862224,0.12614087501659982,0.002310720254707164,100,60
-0.3852591893211522,0.12614087501659982,0.002310720254707164,100,60
-0.38210223231085816,0.12614087501659982,0.002310720254707164,100,60
-0.3816721378272494,0.12614087501659982,0.002310720254707164,100,60
-0.3816721378272494,0.12614087501659982,0.002310720254707164,100,60
-0.3799378386062917,0.12614087501659982,0.002310720254707164,100,60
-0.3785742852264008,0.12614087501659982,0.002310720254707164,100,60
-0.376717706634938,0.12614087501659982,0.002310720254707164,100,60
-0.3753843567480281,0.12614087501659982,0.002310720254707164,100,60
-0.3721170063779439,0.12614087501659982,0.002310720254707164,100,60
-0.3720107649808001,0.12614087501659982,0.002310720254707164,100,60
-0.3720107649808001,0.12614087501659982,0.002310720254707164,100,60
-0.3688074036820987,0.12614087501659982,0.002310720254707164,100,60
-0.3672105262836531,0.12614087501659982,0.002310720254707164,100,60
-0.365509524174904,0.12614087501659982,0.002310720254707164,100,60
-0.3623493921343508,0.12614087501659982,0.002310720254707164,100,60
-0.3623493921343508,0.12614087501659982,0.002310720254707164,100,60
-0.3621317804450291,0.12614087501659982,0.002310720254707164,100,60
-0.3590405221377968,0.12026288661537815,0.0017502989215876933,100,60
-0.3526880192879015,0.12026288661537815,0.0017502989215876933,100,60
-0.35214655451211485,0.12026288661537815,0.0017502989215876933,100,60
-0.3507842222977082,0.12026288661537815,0.0017502989215876933,100,60
-0.3492736405934943,0.12026288661537815,0.0017502989215876933,100,60
-0.34819616558108424,0.12026288661537815,0.0017502989215876933,100,60
-0.34575985902865625,0.12026288661537815,0.0017502989215876933,100,60
-0.34216132857920023,0.12026288661537815,0.0017502989215876933,100,60
-0.33868898522979984,0.12026288661537815,0.0017502989215876933,100,60
-0.3358850264555325,0.12026288661537815,0.0017502989215876933,100,60
-0.3333652735950033,0.12026288661537815,0.0017502989215876933,100,60
-0.3333652735950033,0.12026288661537815,0.0017502989215876933,100,60
-0.33217610264628583,0.12026288661537815,0.0017502989215876933,100,60
-0.3297398775048903,0.12026288661537815,0.0017502989215876933,100,60
-0.32370390074855404,0.12026288661537815,0.0017502989215876933,100,60
-0.32370390074855404,0.12026288661537815,0.0017502989215876933,100,60
-0.32219087671337154,0.12026288661537815,0.0017502989215876933,100,60
-0.3199729959605879,0.11563451010538307,0.0016892838068000775,100,60
-0.3196746245272306,0.11563451010538307,0.0016892838068000775,100,60
-0.3161353613092848,0.11563451010538307,0.0016892838068000775,100,60
-0.31404252790210474,0.11563451010538307,0.0016892838068000775,100,60
-0.31404252790210474,0.11563451010538307,0.0016892838068000775,100,60
-0.3122056507804569,0.11563451010538307,0.0016892838068000775,100,60
-0.3119127338862635,0.11563451010538307,0.0016892838068000775,100,60
-0.3101674441759462,0.11563451010538307,0.0016892838068000775,100,60
-0.3062605287361607,0.11563451010538307,0.0016892838068000775,100,60
-0.30438115505565544,0.11563451010538307,0.0016892838068000775,100,60
-0.3022204248475425,0.11563451010538307,0.0016892838068000775,100,60
-0.30219486178340205,0.11563451010538307,0.0016892838068000775,100,60
-0.3006602638246617,0.11563451010538307,0.0016892838068000775,100,60
-0.3004392328719838,0.11563451010538307,0.0016892838068000775,100,60
-0.29638569616303695,0.11563451010538307,0.0016892838068000775,100,60
-0.2947197822092065,0.11563451010538307,0.0016892838068000775,100,60
-0.2947197822092065,0.11563451010538307,0.0016892838068000775,100,60
-0.2922351989146279,0.11563451010538307,0.0016892838068000775,100,60
-0.2911530834733769,0.11563451010538307,0.0016892838068000775,100,60
-0.29067235132768143,0.11563451010538307,0.0016892838068000775,100,60
-0.28651086358991296,0.11563451010538307,0.0016892838068000775,100,60
-0.2850584093627572,0.11563451010538307,0.0016892838068000775,100,60
-0.2850584093627572,0.11563451010538307,0.0016892838068000775,100,60
-0.2822499729817135,0.11563451010538307,0.0016892838068000775,100,60
-0.2816459031220925,0.11563451010538307,0.0016892838068000775,100,60
-0.2809054697833794,0.11563451010538307,0.0016892838068000775,100,60
-0.2753970365163079,0.11255901682589824,0.0007967783226736141,100,60
-0.2722647470487992,0.11255901682589824,0.0007967783226736141,100,60
-0.26573566366985857,0.11255901682589824,0.0007967783226736141,100,60
-0.26573566366985857,0.11255901682589824,0.0007967783226736141,100,60
-0.2633233733719573,0.11255901682589824,0.0007967783226736141,100,60
-0.2626315424195236,0.11255901682589824,0.0007967783226736141,100,60
-0.2568863658705415,0.11255901682589824,0.0007967783226736141,100,60
-0.2560742908234093,0.11255901682589824,0.0007967783226736141,100,60
-0.2560742908234093,0.11255901682589824,0.0007967783226736141,100,60
-0.2536055012690962,0.11255901682589824,0.0007967783226736141,100,60
-0.25312436206823874,0.11255901682589824,0.0007967783226736141,100,60
-0.251604825150473,0.11255901682589824,0.0007967783226736141,100,60
-0.24701153329741746,0.11255901682589824,0.0007967783226736141,100,60
-0.2464129179769603,0.11255901682589824,0.0007967783226736141,100,60
-0.24361718171695435,0.11255901682589824,0.0007967783226736141,100,60
-0.2423090692500556,0.11255901682589824,0.0007967783226736141,100,60
-0.2418379436061709,0.11255901682589824,0.0007967783226736141,100,60
-0.23713670072429335,0.11060233307285997,0.0007109100356048486,100,60
-0.236751545130511,0.11060233307285997,0.0007109100356048486,100,60
-0.236751545130511,0.11060233307285997,0.0007109100356048486,100,60
-0.23411000136566995,0.11060233307285997,0.0007109100356048486,100,60
-0.2272618681511697,0.11060233307285997,0.0007109100356048486,100,60
-0.2270901722840617,0.11060233307285997,0.0007109100356048486,100,60
-0.2270901722840617,0.11060233307285997,0.0007109100356048486,100,60
-0.22460282101438545,0.11060233307285997,0.0007109100356048486,100,60
-0.2244518849605126,0.11060233307285997,0.0007109100356048486,100,60
-0.2223386173842269,0.11060233307285997,0.0007109100356048486,100,60
-0.2223041805175665,0.11060233307285997,0.0007109100356048486,100,60
-0.2174287994376124,0.11060233307285997,0.0007109100356048486,100,60
-0.2173870355780456,0.11060233307285997,0.0007109100356048486,100,60
-0.2150956406631006,0.11060233307285997,0.0007109100356048486,100,60
-0.21473401285765115,0.11060233307285997,0.0007109100356048486,100,60
-0.21235339145131227,0.11060233307285997,0.0007109100356048486,100,60
-0.2077674265911631,0.11060233307285997,0.0007109100356048486,100,60
-0.2075122030049219,0.11060233307285997,0.0007109100356048486,100,60
-0.2050161407547899,0.11060233307285997,0.0007109100356048486,100,60
-0.20277041742896207,0.11060233307285997,0.0007109100356048486,100,60
-0.19810605374471424,0.1085980770094908,0.0007687439794655045,100,60
-0.19810605374471424,0.1085980770094908,0.0007687439794655045,100,60
-0.19608127996053185,0.1085980770094908,0.0007687439794655045,100,60
-0.1952982686519288,0.1085980770094908,0.0007687439794655045,100,60
-0.19300353588466013,0.1085980770094908,0.0007687439794655045,100,60
-0.1923829395854836,0.1085980770094908,0.0007687439794655045,100,60
-0.17878330805181564,0.1085980770094908,0.0007687439794655045,100,60
-0.1778877052855501,0.1085980770094908,0.0007687439794655045,100,60
-0.1770669192579626,0.1085980770094908,0.0007687439794655045,100,60
-0.17586252444620645,0.1085980770094908,0.0007687439794655045,100,60
-0.1734697727960557,0.1085980770094908,0.0007687439794655045,100,60
-0.17241248771965456,0.1085980770094908,0.0007687439794655045,100,60
-0.16912193520536636,0.1085980770094908,0.0007687439794655045,100,60
-0.16912193520536636,0.1085980770094908,0.0007687439794655045,100,60
-0.16801287271242638,0.1085980770094908,0.0007687439794655045,100,60
-0.1661446523433453,0.1085980770094908,0.0007687439794655045,100,60
-0.16242726178673994,0.1085980770094908,0.0007687439794655045,100,60
-0.15813804013930233,0.1073054067223378,0.00045404564705136765,100,60
-0.15642678024048404,0.1073054067223378,0.00045404564705136765,100,60
-0.15393600970745158,0.1073054067223378,0.00045404564705136765,100,60
-0.15244203585382554,0.1073054067223378,0.00045404564705136765,100,60
-0.14979918951246807,0.1073054067223378,0.00045404564705136765,100,60
-0.14979918951246807,0.1073054067223378,0.00045404564705136765,100,60
-0.14854537820410885,0.1073054067223378,0.00045404564705136765,100,60
-0.1482632075661786,0.1073054067223378,0.00045404564705136765,100,60
-0.14670890813762294,0.1073054067223378,0.00045404564705136765,100,60
-0.1441691281631492,0.1073054067223378,0.00045404564705136765,100,60
