,x,y,sigma
0,-1.0,0.10186234553387459,0.00024805005960343133
1,-0.9998402912518225,0.10186234553387459,0.00024805005960343133
2,-0.9998402912518225,0.10186234553387459,0.00024805005960343133
3,-0.9992074566751644,0.10186234553387459,0.00024805005960343133
4,-0.9992074566751644,0.10186234553387459,0.00024805005960343133
5,-0.9955894848848647,0.10186234553387459,0.00024805005960343133
6,-0.9952487170709291,0.10186234553387459,0.00024805005960343133
7,-0.994663746278128,0.10186234553387459,0.00024805005960343133
8,-0.9930261908741412,0.10186234553387459,0.00024805005960343133
9,-0.9920082133136744,0.10186234553387459,0.00024805005960343133
10,-0.9900825681669068,0.10186234553387459,0.00024805005960343133
11,-0.9899786772424697,0.10186234553387459,0.00024805005960343133
12,-0.9893402608834377,0.10186234553387459,0.00024805005960343133
13,-0.9893229573580784,0.10186234553387459,0.00024805005960343133
14,-0.9883009330053893,0.10186234553387459,0.00024805005960343133
15,-0.9883009330053893,0.10186234553387459,0.00024805005960343133
16,-0.9880914766218034,0.10186234553387459,0.00024805005960343133
17,-0.9868618797370796,0.10186234553387459,0.00024805005960343133
18,-0.9866653312252337,0.10186234553387459,0.00024805005960343133
19,-0.9866653312252337,0.10186234553387459,0.00024805005960343133
20,-0.9825254627829603,0.10186234553387459,0.00024805005960343133
21,-0.9822536299813438,0.10186234553387459,0.00024805005960343133
22,-0.981340450384949,0.10186234553387459,0.00024805005960343133
23,-0.9800481282207972,0.10186234553387459,0.00024805005960343133
24,-0.9793460795427013,0.10205716482929447,0.00030288846857059597
25,-0.9771733009813228,0.10205716482929447,0.00030288846857059597
26,-0.9767615747589566,0.10205716482929447,0.00030288846857059597
27,-0.9767615747589566,0.10205716482929447,0.00030288846857059597
28,-0.9767350612926803,0.10205716482929447,0.00030288846857059597
29,-0.9767211068367452,0.10205716482929447,0.00030288846857059597
30,-0.976449413579688,0.10205716482929447,0.00030288846857059597
31,-0.9749253079024535,0.10205716482929447,0.00030288846857059597
32,-0.9741232057753028,0.10205716482929447,0.00030288846857059597
33,-0.9741232057753028,0.10205716482929447,0.00030288846857059597
34,-0.9737237594741596,0.10205716482929447,0.00030288846857059597
35,-0.9698022084949914,0.10205716482929447,0.00030288846857059597
36,-0.9689177750778232,0.10205716482929447,0.00030288846857059597
37,-0.9680171544917697,0.10205716482929447,0.00030288846857059597
38,-0.9670700655674529,0.10205716482929447,0.00030288846857059597
39,-0.9666839457717281,0.10205716482929447,0.00030288846857059597
40,-0.9652222165125239,0.10205716482929447,0.00030288846857059597
41,-0.9652222165125239,0.10205716482929447,0.00030288846857059597
42,-0.9642640337957388,0.10205716482929447,0.00030288846857059597
43,-0.9641298617019224,0.10205716482929447,0.00030288846857059597
44,-0.9641192563154118,0.10205716482929447,0.00030288846857059597
45,-0.9629201499169061,0.10205716482929447,0.00030288846857059597
46,-0.961759139183104,0.10205716482929447,0.00030288846857059597
47,-0.961581080325372,0.10205716482929447,0.00030288846857059597
48,-0.961581080325372,0.10205716482929447,0.00030288846857059597
49,-0.9605856392112395,0.10205716482929447,0.00030288846857059597
50,-0.9570789542070226,0.10226418548169999,0.00039980395191179386
51,-0.9555819201743022,0.10226418548169999,0.00039980395191179386
52,-0.9546938585985905,0.10226418548169999,0.00039980395191179386
53,-0.9540920029141089,0.10226418548169999,0.00039980395191179386
54,-0.9540218120007553,0.10226418548169999,0.00039980395191179386
55,-0.9536828582660912,0.10226418548169999,0.00039980395191179386
56,-0.9536828582660912,0.10226418548169999,0.00039980395191179386
57,-0.9515246621111649,0.10226418548169999,0.00039980395191179386
58,-0.9515174057940786,0.10226418548169999,0.00039980395191179386
59,-0.9513547666101547,0.10226418548169999,0.00039980395191179386
60,-0.9493908862541247,0.10226418548169999,0.00039980395191179386
61,-0.949038954875441,0.10226418548169999,0.00039980395191179386
62,-0.949038954875441,0.10226418548169999,0.00039980395191179386
63,-0.9485929704637543,0.10226418548169999,0.00039980395191179386
64,-0.9474475189483196,0.10226418548169999,0.00039980395191179386
65,-0.9443556999190538,0.10226418548169999,0.00039980395191179386
66,-0.9422460652707816,0.10226418548169999,0.00039980395191179386
67,-0.9421435000196582,0.10226418548169999,0.00039980395191179386
68,-0.9421435000196582,0.10226418548169999,0.00039980395191179386
69,-0.9413705627054114,0.10226418548169999,0.00039980395191179386
70,-0.9413596782297822,0.10226418548169999,0.00039980395191179386
71,-0.9411139402607644,0.10226418548169999,0.00039980395191179386
72,-0.9389194625204071,0.10256447115538947,0.0003259934596203484
73,-0.9389155552727453,0.10256447115538947,0.0003259934596203484
74,-0.9384454994245708,0.10256447115538947,0.0003259934596203484
75,-0.9364968294255099,0.10256447115538947,0.0003259934596203484
76,-0.9364968294255099,0.10256447115538947,0.0003259934596203484
77,-0.935861622591343,0.10256447115538947,0.0003259934596203484
78,-0.9354268017444044,0.10256447115538947,0.0003259934596203484
79,-0.9343093986853995,0.10256447115538947,0.0003259934596203484
80,-0.9316324456310849,0.10256447115538947,0.0003259934596203484
81,-0.9306041417732254,0.10256447115538947,0.0003259934596203484
82,-0.9306041417732254,0.10256447115538947,0.0003259934596203484
83,-0.9289102103672606,0.10256447115538947,0.0003259934596203484
84,-0.9286975444588095,0.10256447115538947,0.0003259934596203484
85,-0.9281358776074201,0.10256447115538947,0.0003259934596203484
86,-0.9280472668122322,0.10256447115538947,0.0003259934596203484
87,-0.9263142629296496,0.10256447115538947,0.0003259934596203484
88,-0.9263137047514121,0.10256447115538947,0.0003259934596203484
89,-0.9255362322389867,0.10256447115538947,0.0003259934596203484
90,-0.9239547039755792,0.10256447115538947,0.0003259934596203484
91,-0.9239547039755792,0.10256447115538947,0.0003259934596203484
92,-0.9223323589285615,0.10256447115538947,0.0003259934596203484
93,-0.9222606330250549,0.10256447115538947,0.0003259934596203484
94,-0.9211712784224795,0.10256447115538947,0.0003259934596203484
95,-0.9190647835267927,0.10285840777414129,0.000402488163889891
96,-0.9190647835267927,0.10285840777414129,0.000402488163889891
97,-0.9189091913431161,0.10285840777414129,0.000402488163889891
98,-0.9160354106878363,0.10285840777414129,0.000402488163889891
99,-0.9155743554637397,0.10285840777414129,0.000402488163889891
100,-0.9151578149540761,0.10285840777414129,0.000402488163889891
101,-0.9147239709190528,0.10285840777414129,0.000402488163889891
102,-0.9137118542300787,0.10285840777414129,0.000402488163889891
103,-0.9137090633388918,0.10285840777414129,0.000402488163889891
104,-0.9126269650534025,0.10285840777414129,0.000402488163889891
105,-0.9114125785256483,0.10285840777414129,0.000402488163889891
106,-0.9114125785256483,0.10285840777414129,0.000402488163889891
107,-0.9090944643057053,0.10285840777414129,0.000402488163889891
108,-0.9088030952657797,0.10285840777414129,0.000402488163889891
109,-0.9080331581595594,0.10285840777414129,0.000402488163889891
110,-0.9075254252803596,0.10285840777414129,0.000402488163889891
111,-0.9075254252803596,0.10285840777414129,0.000402488163889891
112,-0.9061859370551473,0.10285840777414129,0.000402488163889891
113,-0.9033732769168635,0.10285840777414129,0.000402488163889891
114,-0.9022385005602191,0.10285840777414129,0.000402488163889891
115,-0.9021797523007318,0.10285840777414129,0.000402488163889891
116,-0.9014006750258738,0.10285840777414129,0.000402488163889891
117,-0.9011100037087455,0.10285840777414129,0.000402488163889891
118,-0.9011038637481343,0.10285840777414129,0.000402488163889891
119,-0.8997176978678184,0.10305923635465207,0.00038546313010931596
120,-0.8988704530757172,0.10305923635465207,0.00038546313010931596
121,-0.8988704530757172,0.10305923635465207,0.00038546313010931596
122,-0.8959860670339269,0.10305923635465207,0.00038546313010931596
123,-0.8959860670339269,0.10305923635465207,0.00038546313010931596
124,-0.8959282955863553,0.10305923635465207,0.00038546313010931596
125,-0.895273831602998,0.10305923635465207,0.00038546313010931596
126,-0.894895037896639,0.10305923635465207,0.00038546313010931596
127,-0.8934626827671783,0.10305923635465207,0.00038546313010931596
128,-0.8907111431458904,0.10305923635465207,0.00038546313010931596
129,-0.8892016896473877,0.10305923635465207,0.00038546313010931596
130,-0.8889026456566982,0.10305923635465207,0.00038546313010931596
131,-0.8885081531874122,0.10305923635465207,0.00038546313010931596
132,-0.8884986641573764,0.10305923635465207,0.00038546313010931596
133,-0.8880773791326945,0.10305923635465207,0.00038546313010931596
134,-0.8868084306822344,0.10305923635465207,0.00038546313010931596
135,-0.8863283276257865,0.10305923635465207,0.00038546313010931596
136,-0.8863283276257865,0.10305923635465207,0.00038546313010931596
137,-0.8844467087874941,0.10305923635465207,0.00038546313010931596
138,-0.8844467087874941,0.10305923635465207,0.00038546313010931596
139,-0.8827621268670058,0.10305923635465207,0.00038546313010931596
140,-0.881756917633719,0.10305923635465207,0.00038546313010931596
141,-0.8817445679402165,0.10305923635465207,0.00038546313010931596
142,-0.8807394284792095,0.10305923635465207,0.00038546313010931596
143,-0.8780490093749173,0.10337346692571359,0.00040188696909467485
144,-0.8762236269940433,0.10337346692571359,0.00040188696909467485
145,-0.8759063026660793,0.10337346692571359,0.00040188696909467485
146,-0.8758934645666187,0.10337346692571359,0.00040188696909467485
147,-0.8755667907531776,0.10337346692571359,0.00040188696909467485
148,-0.8747540832395152,0.10337346692571359,0.00040188696909467485
149,-0.8738991634966504,0.10337346692571359,0.00040188696909467485
150,-0.8737862021758556,0.10337346692571359,0.00040188696909467485
151,-0.8737862021758556,0.10337346692571359,0.00040188696909467485
152,-0.8729073505410612,0.10337346692571359,0.00040188696909467485
153,-0.8729073505410612,0.10337346692571359,0.00040188696909467485
154,-0.8695959581476562,0.10337346692571359,0.00040188696909467485
155,-0.868618797370799,0.10337346692571359,0.00040188696909467485
156,-0.8682153042774348,0.10337346692571359,0.00040188696909467485
157,-0.8680161741912407,0.10337346692571359,0.00040188696909467485
158,-0.8653868756039444,0.10337346692571359,0.00040188696909467485
159,-0.8633044521447459,0.10337346692571359,0.00040188696909467485
160,-0.8632882649758612,0.10337346692571359,0.00040188696909467485
161,-0.8632455643406993,0.10337346692571359,0.00040188696909467485
162,-0.8622309358496566,0.10337346692571359,0.00040188696909467485
163,-0.8614307873463363,0.10337346692571359,0.00040188696909467485
164,-0.8613679922946283,0.10337346692571359,0.00040188696909467485
165,-0.8613679922946283,0.10337346692571359,0.00040188696909467485
