# Chi2_train, Chi2_test
179058.390625,171373.187500
2.825782,5.533996
6.507752,11.266952
2.188797,4.371818
1.699752,3.810764
1.867764,2.231193
1.141373,1.623836
1.074374,1.502100
1.052648,1.453928
1.300402,2.099873
