# Training inputs, Training outputs, Predictions
-0.988091,1.456657,1.402502
-0.966580,1.399130,1.448002
-0.961236,1.669103,1.460151
-0.956050,1.464726,1.472283
-0.956050,1.448598,1.472283
-0.940815,1.585497,1.509930
-0.928202,1.588830,1.543484
-0.918004,1.469632,1.572282
-0.908000,1.472693,1.602053
-0.902951,1.498517,1.617672
-0.898104,1.603635,1.633051
-0.898104,1.498439,1.633051
-0.868313,1.688930,1.736290
-0.849421,1.953998,1.810105
-0.844666,1.857299,1.829776
-0.840158,2.031432,1.848847
-0.840158,1.741391,1.848847
-0.826772,1.807015,1.907938
-0.786381,2.629392,2.110296
-0.782211,2.043633,2.133379
-0.782211,2.266352,2.133379
-0.769751,2.113080,2.204960
-0.748536,2.434197,2.336114
-0.740324,2.461250,2.390138
-0.732263,2.547685,2.444987
-0.728096,2.458553,2.474057
-0.724265,2.483814,2.501212
-0.712729,2.151501,2.585515
-0.688647,3.107299,2.773856
-0.681098,3.155058,2.836332
-0.673684,3.475314,2.899248
-0.669811,3.143797,2.932731
-0.666319,3.066246,2.963267
-0.666319,3.160487,2.963267
-0.655708,3.100392,3.058067
-0.628759,3.186124,3.311438
-0.621871,3.457985,3.378770
-0.615105,2.805816,3.445791
-0.611525,3.007364,3.481570
-0.608373,3.219189,3.513253
-0.608373,2.629880,3.513253
-0.598687,3.049635,3.611487
-0.562645,4.179469,3.984538
-0.553240,4.163843,4.082529
-0.541665,3.746511,4.202811
-0.508981,4.789951,4.537840
-0.503418,4.510597,4.594028
-0.494955,4.122881,4.679066
-0.484644,4.991439,4.782122
-0.449093,4.948597,5.138033
-0.389204,5.915560,5.803595
-0.380789,7.174070,5.911405
-0.378385,7.092149,5.943054
-0.376587,6.722062,5.966977
-0.329315,6.023336,6.675980
-0.322209,6.472117,6.794594
-0.320100,7.308927,6.830277
-0.318641,6.733512,6.855057
-0.269427,8.047817,7.716650
-0.266512,8.319117,7.767404
-0.263630,7.984438,7.817348
-0.261814,7.806725,7.848696
-0.256558,7.804245,7.938832
-0.209538,8.700629,8.684671
-0.207285,8.327342,8.716937
-0.205051,7.348647,8.748560
-0.202749,8.539893,8.780774
-0.202749,8.940552,8.780774
-0.146472,9.738304,9.437213
-0.144802,9.465327,9.452782
-0.144802,9.280935,9.452782
-0.087893,10.087465,9.862609
-0.086959,9.806353,9.867587
-0.086856,10.086377,9.868135
-0.085493,10.259202,9.875302
-0.029872,10.041170,10.091027
-0.029605,9.667575,10.091754
-0.029314,10.540867,10.092547
-0.028910,9.829307,10.093643
-0.028910,10.119190,10.093643
-0.028674,9.699344,10.094279
0.028550,10.715886,10.203829
0.029037,9.748327,10.204446
0.029037,10.103524,10.204446
0.029265,10.889189,10.204734
0.029611,9.638049,10.205168
0.030017,10.327422,10.205674
0.085571,10.024226,10.181649
0.086983,9.681661,10.174768
0.087844,10.083022,10.170241
0.089905,10.823003,10.158350
0.144929,10.120145,9.182296
0.144929,8.872268,9.182296
0.146182,8.358665,9.154977
0.149794,9.184710,9.078893
0.202875,9.068682,8.387770
0.202875,8.332235,8.387770
0.205002,7.850495,8.370014
0.207301,8.327889,8.351162
0.256636,7.671018,7.971452
0.260822,8.847784,7.937747
0.260822,8.471724,7.937747
0.262752,7.301048,7.921993
0.266527,8.585311,7.890755
0.313657,7.107982,7.437455
0.318768,6.735999,7.379662
0.318768,6.702485,7.379662
0.321037,7.454293,7.353386
0.322161,7.390901,7.340233
0.325754,7.284267,7.297529
0.329460,6.054853,7.252455
0.370679,7.483025,6.680311
0.376714,6.639737,6.586232
0.379322,6.940199,6.544869
0.380740,7.390435,6.522216
0.389349,6.875514,6.382184
0.444207,4.415229,5.435089
0.449237,4.896947,5.347902
0.484722,5.198609,4.758018
0.492607,4.946583,4.635215
0.492607,4.441624,4.635215
0.495893,4.692760,4.585111
0.497898,4.395746,4.554847
0.503434,3.530439,4.472569
0.550553,4.217384,3.850539
0.550553,3.560494,3.850539
0.562660,3.885547,3.712820
0.569015,4.198834,3.643875
0.598765,3.399568,3.348694
0.612463,3.479950,3.226228
0.615056,2.650378,3.203869
0.621887,3.106654,3.146148
0.628903,2.719113,3.088509
0.655786,2.856477,2.880888
0.666446,3.006035,2.803298
0.666446,2.946632,2.803298
0.673635,2.956947,2.752166
0.688792,3.209270,2.646970
0.712808,2.419534,2.485544
0.724392,2.439950,2.409185
0.724392,2.468975,2.409185
0.729033,2.516644,2.378779
0.732214,2.326153,2.357984
0.740340,2.200364,2.305020
0.748681,1.897617,2.250832
0.769829,2.013212,2.114041
0.782338,2.328090,2.033535
0.782338,1.872704,2.033535
0.790793,2.082078,1.979360
0.799566,1.726437,1.923441
0.808569,1.819256,1.866475
0.840285,1.605253,1.671427
0.840285,1.824118,1.671427
0.845604,1.981876,1.639961
0.849373,1.630040,1.617944
0.858793,1.110847,1.564054
0.868458,1.786058,1.510653
0.883872,1.924774,1.430066
0.898231,1.542828,1.360754
0.898231,1.403501,1.360754
0.903889,1.212274,1.335108
0.940894,1.127374,1.192416
0.956177,0.846608,1.146427
0.956177,1.432139,1.146427
0.962174,0.975230,1.130400
0.966531,1.082350,1.119451
0.977246,1.158346,1.094934
0.997915,1.189875,1.056762
