# Training inputs, Training outputs, Predictions
-0.998948,0.000665,0.000190
-0.997399,-0.002698,0.000191
-0.996748,-0.001064,0.000192
-0.995607,-0.000916,0.000193
-0.994439,0.000799,0.000194
-0.993919,-0.001384,0.000194
-0.992727,-0.000931,0.000195
-0.990660,0.000562,0.000197
-0.987809,-0.001685,0.000199
-0.986816,0.000721,0.000200
-0.984844,-0.000439,0.000201
-0.984842,0.001013,0.000201
-0.984842,0.000595,0.000201
-0.983308,0.001890,0.000203
-0.979921,0.000224,0.000206
-0.978870,-0.001321,0.000206
-0.978234,0.001744,0.000207
-0.976157,-0.001383,0.000208
-0.975765,-0.000006,0.000209
-0.975765,0.000794,0.000209
-0.974083,0.000336,0.000210
-0.974081,0.003188,0.000211
-0.972196,0.000705,0.000212
-0.972146,-0.000256,0.000212
-0.968697,0.001906,0.000215
-0.966688,0.000871,0.000217
-0.965404,0.001058,0.000218
-0.963741,-0.001026,0.000220
-0.963317,0.000214,0.000220
-0.963018,-0.000440,0.000220
-0.961085,0.000386,0.000222
-0.960991,-0.000627,0.000222
-0.958003,-0.001260,0.000225
-0.957611,-0.000252,0.000226
-0.957611,0.000188,0.000226
-0.957507,0.000495,0.000226
-0.954346,0.000961,0.000229
-0.953890,-0.000459,0.000229
-0.952554,0.000592,0.000231
-0.950886,-0.002511,0.000232
-0.949974,0.000003,0.000233
-0.949219,-0.001224,0.000234
-0.948534,-0.000647,0.000235
-0.943597,-0.000092,0.000240
-0.943112,0.000206,0.000241
-0.941790,-0.001252,0.000242
-0.939995,-0.001480,0.000244
-0.939457,-0.000041,0.000245
-0.939457,-0.000291,0.000245
-0.936369,-0.001284,0.000248
-0.935633,-0.000042,0.000249
-0.934756,-0.000591,0.000250
-0.932643,-0.000982,0.000252
-0.930380,0.001717,0.000255
-0.930380,-0.000886,0.000255
-0.929191,0.000729,0.000256
-0.927752,0.000959,0.000258
-0.926505,0.000556,0.000259
-0.925644,0.001295,0.000261
-0.925233,0.002413,0.000261
-0.921303,0.001599,0.000266
-0.921303,0.001502,0.000266
-0.920264,0.000482,0.000267
-0.920263,0.000727,0.000267
-0.918311,0.001561,0.000269
-0.916294,0.001055,0.000272
-0.914785,0.000507,0.000274
-0.912226,-0.001126,0.000277
-0.912226,0.000149,0.000277
-0.911292,0.000115,0.000279
-0.909500,0.001373,0.000281
-0.907779,-0.000322,0.000283
-0.907355,0.000528,0.000284
-0.905770,0.000408,0.000286
-0.903849,0.001906,0.000289
-0.903149,0.000501,0.000290
-0.903149,0.002281,0.000290
-0.900379,0.001910,0.000293
-0.899491,0.001770,0.000295
-0.899120,0.003144,0.000295
-0.898737,0.001073,0.000296
-0.898415,-0.000515,0.000296
-0.896941,-0.000547,0.000298
-0.894072,-0.000609,0.000303
-0.891277,0.000287,0.000307
-0.891203,-0.000486,0.000307
-0.889388,-0.000059,0.000310
-0.887973,-0.000249,0.000312
-0.885973,0.000172,0.000315
-0.884995,-0.000357,0.000317
-0.882590,0.000520,0.000320
-0.880864,0.000423,0.000323
-0.880537,-0.001239,0.000324
-0.877210,-0.000474,0.000329
-0.875918,-0.000852,0.000331
-0.874926,0.001340,0.000333
-0.874626,0.000998,0.000333
-0.871736,0.000367,0.000338
-0.871597,-0.000474,0.000338
-0.871566,0.000745,0.000339
-0.868239,0.000698,0.000344
-0.866841,0.000494,0.000347
-0.866447,-0.000712,0.000347
-0.862658,0.000381,0.000354
-0.862607,0.000422,0.000354
-0.862292,-0.000034,0.000355
-0.861085,0.001505,0.000357
-0.858050,0.000270,0.000363
-0.857764,0.000271,0.000363
-0.857764,0.000346,0.000363
-0.857160,0.001339,0.000364
-0.855683,-0.000199,0.000367
-0.853888,-0.000604,0.000370
