# Training inputs, Training outputs, Predictions
-0.998948,-0.001012,-0.000289
-0.997399,-0.002471,-0.000283
-0.996748,0.001979,-0.000280
-0.995607,0.000483,-0.000275
-0.994439,0.001073,-0.000270
-0.993919,0.000865,-0.000268
-0.992727,-0.000366,-0.000263
-0.990660,-0.000627,-0.000254
-0.987809,-0.000161,-0.000242
-0.986816,0.001227,-0.000237
-0.984844,0.002281,-0.000229
-0.984842,-0.000966,-0.000229
-0.984842,0.001499,-0.000229
-0.983308,0.002418,-0.000222
-0.979921,-0.000897,-0.000207
-0.978870,0.000120,-0.000203
-0.978234,0.001189,-0.000200
-0.976157,-0.000512,-0.000191
-0.975765,0.001772,-0.000189
-0.975765,0.001286,-0.000189
-0.974083,0.002243,-0.000182
-0.974081,0.000221,-0.000182
-0.972196,0.000103,-0.000173
-0.972146,-0.000185,-0.000173
-0.968697,0.000229,-0.000158
-0.966688,-0.002464,-0.000149
-0.965404,-0.000959,-0.000143
-0.963741,-0.000018,-0.000135
-0.963317,-0.000285,-0.000133
-0.963018,-0.000432,-0.000132
-0.961085,-0.000446,-0.000123
-0.960991,0.000698,-0.000123
-0.958003,-0.000924,-0.000109
-0.957611,-0.001238,-0.000108
-0.957611,-0.000298,-0.000108
-0.957507,-0.000005,-0.000107
-0.954346,0.000412,-0.000093
-0.953890,0.000044,-0.000091
-0.952554,-0.000125,-0.000084
-0.950886,-0.000330,-0.000077
-0.949974,0.000376,-0.000073
-0.949219,0.000261,-0.000069
-0.948534,-0.000856,-0.000066
-0.943597,0.000148,-0.000043
-0.943112,-0.000772,-0.000041
-0.941790,0.000493,-0.000035
-0.939995,0.000581,-0.000026
-0.939457,0.000983,-0.000023
-0.939457,-0.000329,-0.000023
-0.936369,0.001892,-0.000009
-0.935633,0.000219,-0.000006
-0.934756,0.000385,-0.000001
-0.932643,0.000114,0.000009
-0.930380,0.000641,0.000019
-0.930380,0.000609,0.000019
-0.929191,0.000881,0.000025
-0.927752,0.001756,0.000032
-0.926505,0.000747,0.000038
-0.925644,0.000796,0.000042
-0.925233,-0.000455,0.000044
-0.921303,0.002131,0.000063
-0.921303,0.001771,0.000063
-0.920264,-0.000138,0.000068
-0.920263,0.000991,0.000068
-0.918311,-0.000509,0.000077
-0.916294,0.000495,0.000087
-0.914785,0.002999,0.000095
