# Training inputs, Training outputs, Predictions
-0.993972,1.129899,1.129790
-0.978204,0.905398,0.894536
-0.967397,0.679929,0.871727
-0.965073,1.019135,0.870319
-0.953233,1.043634,0.873922
-0.948521,0.900786,0.880877
-0.930458,0.667921,0.949726
-0.929401,0.902997,0.956051
-0.929401,0.897206,0.956051
-0.925333,1.072947,0.982609
-0.921622,1.106636,1.009624
-0.884964,1.705919,1.317192
-0.875257,1.436295,1.384992
-0.873130,1.754771,1.398546
-0.858179,1.468440,1.481894
-0.848646,1.531546,1.526073
-0.848646,1.664937,1.526073
-0.841845,1.600860,1.554462
-0.837819,1.039593,1.570316
-0.837120,1.050430,1.573010
-0.833849,1.685296,1.585382
-0.804611,1.673292,1.686831
-0.795215,2.119823,1.718367
-0.783118,1.507223,1.759688
-0.767891,1.671548,1.813935
-0.767837,1.911838,1.814134
-0.753233,2.052783,1.869508
-0.749628,1.780620,1.883775
-0.746077,1.627249,1.898083
-0.746077,1.640152,1.898083
-0.709930,1.711879,2.060014
-0.690978,2.088841,2.158656
-0.687136,2.786182,2.179955
-0.687136,3.616726,2.179955
-0.680763,2.591348,2.216314
-0.677495,2.955613,2.235469
-0.664621,1.226573,2.314410
-0.660692,3.113609,2.339650
-0.615250,3.580744,2.674691
-0.608561,2.273701,2.731272
-0.606381,1.692036,2.750142
-0.605247,1.319728,2.760051
-0.597300,3.235352,2.831096
-0.587153,3.062381,2.926100
-0.582432,2.849903,2.971987
-0.573248,2.471920,3.064361
-0.572478,3.684636,3.072291
-0.570532,4.122410,3.092475
-0.520569,3.985885,3.676833
-0.515234,4.518978,3.746845
-0.506699,3.154426,3.861885
-0.505356,3.166411,3.880313
-0.499117,3.109231,3.967167
-0.496812,6.268051,3.999741
-0.487396,5.185316,4.135506
-0.482759,4.049285,4.203928
-0.444872,4.196387,4.798581
-0.444872,4.406380,4.798581
-0.421907,4.605033,5.185223
-0.418768,3.381825,5.239274
-0.414559,5.535829,5.312149
-0.413413,5.032315,5.332063
-0.408293,4.921688,5.421388
-0.406470,6.401391,5.453341
-0.404352,4.563444,5.490523
-0.398784,4.181577,5.588679
-0.396867,6.223783,5.622588
-0.396050,5.636506,5.637046
-0.394987,7.549105,5.655895
-0.364117,7.228458,6.207296
-0.331208,8.160862,6.792476
-0.328580,8.019731,6.838556
-0.325529,6.787186,6.891878
-0.322419,6.508411,6.946016
-0.321470,6.343261,6.962509
-0.317470,7.888445,7.031727
-0.310171,6.036856,7.156984
-0.307836,6.457396,7.196751
-0.307214,6.649424,7.207315
-0.307214,7.149412,7.207315
-0.283362,8.789657,7.602919
-0.236527,7.071744,8.312407
-0.232290,7.715702,8.371470
-0.229526,8.924296,8.409492
-0.226272,8.615246,8.453771
-0.225786,9.005274,8.460334
-0.221559,7.213259,8.516915
-0.219442,7.893067,8.544902
-0.219442,6.911211,8.544902
-0.202607,8.150322,8.758928
-0.202607,8.224857,8.758928
-0.141925,9.662768,9.401080
-0.135824,9.703123,9.454350
-0.135444,9.735311,9.457595
-0.131669,9.720159,9.489449
-0.131409,9.343781,9.491617
-0.121852,9.534118,9.568625
-0.121852,10.574867,9.568625
-0.048598,10.076139,9.996899
-0.048192,9.908567,9.998491
-0.047166,9.808081,10.002483
-0.045811,10.119737,10.007669
-0.045640,9.495468,10.008318
-0.045000,10.096207,10.010727
-0.044105,9.680103,10.014067
-0.043897,9.633229,10.014834
-0.043195,9.519037,10.017416
-0.041097,9.921804,10.024981
0.040848,9.778325,10.139999
0.043875,10.145431,10.137041
0.044085,10.224707,10.136813
0.044729,9.749024,10.136099
0.045823,10.398050,10.134827
0.046139,10.167488,10.134446
0.046304,10.370324,10.134245
0.047428,10.205670,10.132819
0.047515,10.352796,10.132708
0.120413,9.579270,9.795512
0.129888,9.519987,9.691247
0.131648,9.704180,9.669021
0.131648,9.665322,9.669021
0.132276,9.933380,9.660848
0.132890,9.825218,9.652723
0.133233,9.322213,9.648134
0.135581,9.947314,9.615580
0.136646,9.990256,9.600150
0.138056,9.568499,9.579047
0.138247,9.361639,9.576133
0.138279,9.563763,9.575644
0.142196,9.194892,9.512380
0.201167,8.748571,7.624579
0.201167,6.418683,7.624579
0.218928,8.375310,7.933654
0.219420,7.021689,7.963120
0.219420,6.847871,7.963120
0.220466,10.596223,8.028099
0.221502,6.871562,8.095079
0.225923,9.976562,8.392756
0.227469,7.810412,8.494224
0.230190,8.005165,8.659149
0.233907,8.747900,8.842239
0.281922,6.899245,7.971483
0.281922,10.446786,7.971483
0.308657,8.510051,7.261232
0.309661,5.601963,7.239093
0.316265,6.914051,7.099622
0.318292,5.712578,7.058730
0.322134,7.154576,6.983410
0.322558,6.761748,6.975250
0.324710,6.613850,6.934294
0.327146,7.439645,6.888788
0.331557,7.274806,6.808327
0.362677,6.655872,6.276778
0.394965,6.301027,5.719010
0.396847,7.145259,5.685230
0.397875,5.298632,5.666727
0.398727,4.378383,5.651337
0.406606,4.771824,5.507698
0.409116,4.426089,5.461454
0.414077,5.614143,5.369392
0.414698,5.714008,5.357824
0.418038,5.764184,5.295382
0.420385,5.340775,5.251329
0.426238,5.446896,5.141074
0.443432,2.866662,4.816990
0.443432,4.862230,4.816990
0.485038,6.485746,4.126827
0.486048,3.507029,4.114353
0.499939,3.827404,3.985693
0.506021,3.805723,3.962280
0.506837,3.365047,3.961079
0.511365,3.936914,3.963856
0.513625,4.247307,3.971704
0.520918,4.004165,4.030320
0.570510,5.193033,4.796010
0.573228,3.947800,4.286692
0.574302,5.135002,4.056019
0.575088,2.981426,3.884805
0.575952,3.320917,3.699358
0.587290,3.139774,2.437633
0.597964,2.663694,2.464231
0.598977,2.998710,2.479378
0.604692,1.464357,2.567219
0.604942,2.735434,2.570915
0.604942,1.876035,2.570915
0.606864,2.304186,2.598418
0.615599,3.170370,2.696414
0.658283,3.978628,2.593920
0.661418,2.650650,2.564907
0.662516,3.761081,2.554462
0.664128,0.833134,2.538881
0.664564,2.918135,2.534627
0.677632,1.463168,2.400733
0.681585,2.271399,2.358849
0.685697,4.280937,2.315099
0.691117,1.881667,2.257474
0.698019,1.451995,2.184747
0.700103,2.108698,2.163021
0.710280,2.326128,2.059065
0.746055,1.851926,1.731260
0.749609,1.273259,1.702233
0.750730,1.389187,1.693210
0.753168,0.484156,1.673799
0.753176,1.582157,1.673739
0.766452,1.716477,1.573258
0.772409,1.629335,1.530936
0.793342,2.244668,1.394943
0.804960,0.954258,1.327411
0.833828,1.068305,1.181165
0.833828,1.358567,1.181165
0.837799,0.831072,1.163214
0.841789,1.512881,1.145670
0.847207,1.652415,1.122592
