# Chi2_train, Chi2_test
171054.718750,162590.078125
3.030483,5.579418
2.838766,5.368436
2.469740,4.861334
2.009398,3.873022
1.629433,2.578303
1.390614,4.407763
1.284053,1.492468
1.237573,1.619804
1.129799,1.191017
