# Chi2_train, Chi2_test
22998.679688,17169.240234
2.789496,5.590043
2.452021,5.039209
2.099781,4.267660
1.651026,3.076161
1.623964,2.714128
1.283967,1.911923
1.087237,1.311786
1.067514,1.276770
1.061047,1.272878
