# Training inputs, Training outputs, Predictions
-0.988091,1.648165,1.579878
-0.966580,1.558556,1.531840
-0.961236,1.717894,1.524796
-0.956050,1.519119,1.519777
-0.956050,1.395012,1.519777
-0.940815,1.535279,1.515032
-0.928202,1.151600,1.521817
-0.918004,1.532171,1.533906
-0.908000,1.463572,1.551129
-0.902951,1.657221,1.561733
-0.898104,1.598364,1.573069
-0.898104,1.393006,1.573069
-0.868313,1.781578,1.665668
-0.849421,1.890396,1.742834
-0.844666,1.816947,1.764310
-0.840158,1.739030,1.785398
-0.840158,1.906960,1.785398
-0.826772,1.860055,1.852062
-0.786381,2.050903,2.087347
-0.782211,2.836640,2.114357
-0.782211,2.176279,2.114357
-0.769751,2.529709,2.197913
-0.748536,2.469071,2.349502
-0.740324,2.030401,2.411166
-0.732263,2.200441,2.473224
-0.728096,1.789134,2.505883
-0.724265,2.016827,2.536236
-0.712729,2.461358,2.629511
-0.688647,2.772401,2.832482
-0.681098,3.136557,2.898149
-0.673684,3.315946,2.963458
-0.669811,3.413718,2.997884
-0.666319,3.584589,3.029082
-0.666319,3.081838,3.029082
-0.655708,3.026279,3.124779
-0.628759,3.442168,3.372598
-0.621871,4.162138,3.436741
-0.615105,3.195860,3.499978
-0.611525,3.692894,3.533509
-0.608373,2.803656,3.563082
-0.608373,3.082520,3.563082
-0.598687,3.485299,3.654118
-0.562645,4.391874,3.994763
-0.553240,3.546638,4.084168
-0.541665,4.260908,4.194681
-0.508981,3.637751,4.511825
-0.503418,4.367237,4.566964
-0.494955,3.913833,4.651747
-0.484644,5.030014,4.756786
-0.449093,4.919022,5.138647
-0.389204,6.371988,5.887029
-0.380789,6.748100,6.005661
-0.378385,7.532524,6.040201
-0.376587,6.147106,6.066213
-0.329315,6.222522,6.804406
-0.322209,6.733779,6.922748
-0.320100,6.886213,6.958127
-0.318641,6.042054,6.982646
-0.269427,8.551549,7.812213
-0.266512,8.390293,7.859813
-0.263630,8.415705,7.906498
-0.261814,8.992099,7.935719
-0.256558,8.093333,8.019385
-0.209538,9.047058,8.686109
-0.207285,8.622982,8.713778
-0.205051,8.084298,8.740804
-0.202749,8.135711,8.768239
-0.202749,8.123312,8.768239
-0.146472,9.451413,9.313464
-0.144802,9.481037,9.326365
-0.144802,8.979433,9.326365
-0.087893,9.847195,9.680665
-0.086959,9.855535,9.685274
-0.086856,9.814882,9.685781
-0.085493,9.835871,9.692436
-0.029872,9.613280,9.906338
-0.029605,10.002276,9.907110
-0.029314,9.864267,9.907952
-0.028910,9.959396,9.909117
-0.028910,9.953147,9.909117
-0.028674,9.795732,9.909794
0.028550,10.340202,10.024165
0.029037,9.725903,10.024721
0.029037,10.065147,10.024721
0.029265,9.693132,10.024980
0.029611,9.566675,10.025369
0.030017,10.381298,10.025819
0.085571,9.896619,10.034417
0.086983,9.807432,10.032963
0.087844,10.663357,10.032022
0.089905,10.325265,10.029606
0.144929,9.512104,9.836815
0.144929,7.968738,9.836815
0.146182,9.871989,9.828260
0.149794,11.139528,9.802127
0.202875,8.550543,9.063510
0.202875,8.929884,9.063510
0.205002,8.907429,9.016125
0.207301,9.013905,8.963320
0.256636,7.998897,7.702866
0.260822,7.401006,7.613062
0.260822,7.359794,7.613062
0.262752,7.745451,7.573587
0.266527,8.527391,7.499963
0.313657,6.178445,6.933660
0.318768,7.074230,6.900435
0.318768,6.810360,6.900435
0.321037,6.777992,6.886676
0.322161,6.137203,6.880065
0.325754,6.277750,6.859711
0.329460,7.084145,6.839821
0.370679,6.989289,6.635536
0.376714,6.393840,6.600509
0.379322,7.091508,6.584486
0.380740,6.903200,6.575538
0.389349,6.677153,6.517166
0.444207,6.000110,5.938860
0.449237,5.888627,5.866405
0.484722,5.632045,5.280377
0.492607,5.470107,5.137912
0.492607,5.019149,5.137912
0.495893,4.836930,5.077943
0.497898,4.440972,5.041230
0.503434,4.592690,4.939653
0.550553,3.976338,4.114903
0.550553,4.245901,4.114903
0.562660,4.336442,3.927797
0.569015,3.965264,3.834767
0.598765,4.252722,3.445833
0.612463,2.490452,3.290415
0.615056,3.499138,3.262481
0.621887,2.510610,3.190999
0.628903,2.888446,3.120569
0.655786,3.033821,2.874945
0.666446,3.180928,2.786451
0.666446,3.713189,2.786451
0.673635,3.189965,2.729120
0.688792,2.197695,2.613617
0.712808,2.489457,2.442726
0.724392,2.303804,2.364526
0.724392,2.285082,2.364526
0.729033,2.728767,2.333849
0.732214,1.789861,2.313023
0.740340,1.629210,2.260529
0.748681,2.180799,2.207637
0.769829,2.540787,2.077710
0.782338,2.453042,2.003574
0.782338,1.692542,2.003574
0.790793,2.593246,1.954614
0.799566,1.818247,1.904816
0.808569,1.451080,1.854811
0.840285,1.876269,1.688210
0.840285,1.880579,1.688210
0.845604,1.282488,1.661832
0.849373,1.438764,1.643427
0.858793,1.732448,1.598489
0.868458,1.691209,1.553998
0.883872,1.993746,1.486521
0.898231,1.775751,1.427582
0.898231,1.865426,1.427582
0.903889,1.181925,1.405405
0.940894,1.239921,1.274806
0.956177,0.926713,1.227966
0.956177,1.193750,1.227966
0.962174,1.123596,1.210670
0.966531,1.411898,1.198475
0.977246,0.939963,1.169785
0.997915,1.461766,1.119435
