# Training inputs, Training outputs, Predictions
-0.993972,0.996123,0.932169
-0.978204,1.059000,0.938200
-0.967397,0.883606,0.943159
-0.965073,1.076957,0.944325
-0.953233,0.943915,0.950892
-0.948521,1.145125,0.953821
-0.930458,0.577436,0.967027
-0.929401,0.890087,0.967908
-0.929401,1.109270,0.967908
-0.925333,0.777328,0.971426
-0.921622,0.925613,0.974817
-0.884964,1.213460,1.019895
-0.875257,0.850209,1.036305
-0.873130,1.331051,1.040213
-0.858179,0.729294,1.071223
-0.848646,1.323387,1.094631
-0.848646,1.221690,1.094631
-0.841845,1.242529,1.113293
-0.837819,1.078365,1.125173
-0.837120,1.555402,1.127302
-0.833849,0.936010,1.137523
-0.804611,0.752323,1.250423
-0.795215,1.190109,1.295841
-0.783118,1.811940,1.361535
-0.767891,1.937394,1.456445
-0.767837,2.242391,1.456809
-0.753233,2.067933,1.561884
-0.749628,2.141845,1.590174
-0.746077,1.087711,1.619059
-0.746077,0.785092,1.619059
-0.709930,0.999229,1.985607
-0.690978,2.890095,2.223717
-0.687136,3.124683,2.269065
-0.687136,2.920718,2.269065
-0.680763,2.761208,2.336085
-0.677495,1.838753,2.365066
-0.664621,2.766829,2.434338
-0.660692,2.397270,2.441398
-0.615250,1.752508,2.559284
-0.608561,3.091187,2.644127
-0.606381,1.870708,2.676124
-0.605247,2.215101,2.693555
-0.597300,3.942313,2.828531
-0.587153,2.995428,3.024693
-0.582432,2.963819,3.121040
-0.573248,2.539699,3.311048
-0.572478,3.959691,3.326925
-0.570532,4.167088,3.366959
-0.520569,4.120924,4.250381
-0.515234,4.429287,4.326112
-0.506699,3.409869,4.440989
-0.505356,3.917250,4.458405
-0.499117,4.285093,4.537244
-0.496812,5.183437,4.565538
-0.487396,5.779631,4.676980
-0.482759,4.723250,4.729699
-0.444872,5.828023,5.126563
-0.444872,5.371802,5.126563
-0.421907,4.535430,5.356468
-0.418768,5.612695,5.388209
-0.414559,5.818718,5.431035
-0.413413,5.369709,5.442757
-0.408293,5.257766,5.495481
-0.406470,5.157468,5.514429
-0.404352,3.730180,5.536530
-0.398784,4.322108,5.595308
-0.396867,6.719772,5.615775
-0.396050,6.121896,5.624532
-0.394987,6.667047,5.635971
-0.364117,5.667443,5.989198
-0.331208,7.269188,6.422879
-0.328580,6.808696,6.460427
-0.325529,6.147663,6.504566
-0.322419,6.881799,6.550167
-0.321470,6.550499,6.564220
-0.317470,6.390613,6.624029
-0.310171,5.481910,6.735768
-0.307836,7.432237,6.772203
-0.307214,6.127553,6.781973
-0.307214,7.358955,6.781973
-0.283362,7.885228,7.172719
-0.236527,8.804536,7.996459
-0.232290,7.822058,8.071142
-0.229526,8.077994,8.119582
-0.226272,7.634359,8.176302
-0.225786,8.648368,8.184736
-0.221559,8.000178,8.257697
-0.219442,8.868120,8.293947
-0.219442,7.637744,8.293947
-0.202607,7.342524,8.573023
-0.202607,8.177659,8.573023
-0.141925,9.527282,9.375730
-0.135824,9.398961,9.436056
-0.135444,8.634328,9.439688
-0.131669,10.257076,9.475058
