# Chi2_train, Chi2_test
1221409.125000,1328452.500000
3.045610,6.101890
2.609657,5.494657
1.988922,4.122420
1.543898,2.580736
1.307683,1.800520
1.171151,1.422344
1.158952,1.373559
1.150357,1.345426
1.142495,1.329201
