# Chi2_train, Chi2_test
34118.265625,26917.558594
2.930898,5.366292
2.584000,5.050213
2.145786,4.275602
1.608650,2.656941
1.167081,1.448402
1.112009,1.310885
1.096053,1.257860
1.074176,1.234620
1.063133,1.240256
