# Training inputs, Training outputs, Predictions
-0.992079,0.079598,0.072217
-0.982921,0.066673,0.073115
-0.971825,0.075547,0.074256
-0.969544,0.071985,0.074498
-0.953044,0.087391,0.076328
-0.950225,0.077978,0.076655
-0.937208,0.075410,0.078223
-0.926628,0.078274,0.079570
-0.924409,0.082279,0.079862
-0.906913,0.067752,0.082268
-0.906025,0.078854,0.082395
-0.890286,0.092967,0.084747
-0.881431,0.094886,0.086150
-0.860782,0.094735,0.089659
-0.845780,0.095558,0.092433
-0.836233,0.088020,0.094306
-0.817627,0.081858,0.098210
-0.800066,0.101649,0.102229
-0.791036,0.105272,0.104432
-0.788493,0.123369,0.105070
-0.768521,0.118808,0.110363
-0.754352,0.143682,0.114442
-0.745839,0.129062,0.117031
-0.743870,0.110527,0.117645
-0.729229,0.143039,0.122404
-0.722390,0.154513,0.124746
-0.708638,0.146899,0.129700
-0.700642,0.127473,0.132739
-0.698735,0.142938,0.133481
-0.686700,0.140012,0.138332
-0.685029,0.180888,0.139029
-0.662924,0.106220,0.148808
-0.655444,0.198060,0.152367
-0.653601,0.139824,0.153265
-0.640830,0.141717,0.159715
-0.635804,0.125050,0.162369
-0.617210,0.124534,0.172783
-0.610247,0.158257,0.176938
-0.608466,0.172345,0.178025
-0.596631,0.175060,0.185493
-0.583997,0.243388,0.193966
-0.571497,0.251816,0.202889
-0.563331,0.224470,0.209023
-0.552432,0.243732,0.217606
-0.534011,0.246640,0.233193
-0.525783,0.212730,0.240617
-0.519853,0.226706,0.246153
-0.518196,0.221134,0.247728
-0.508232,0.299516,0.257464
-0.491735,0.299338,0.274617
-0.480069,0.285255,0.287553
-0.473062,0.300060,0.295654
-0.464033,0.342093,0.306464
-0.445604,0.368651,0.329858
-0.434355,0.256625,0.345024
-0.432218,0.323848,0.347981
-0.419834,0.330823,0.365593
-0.399474,0.318942,0.396282
-0.384261,0.454874,0.420562
-0.375635,0.506576,0.434810
-0.342927,0.482688,0.491604
-0.339063,0.536783,0.498561
-0.331436,0.617062,0.512421
-0.307212,0.459308,0.557298
-0.297213,0.442351,0.576072
-0.287236,0.758896,0.594864
-0.279528,0.752046,0.609385
-0.261081,0.648090,0.643974
-0.251500,0.661485,0.661752
-0.248669,0.665872,0.666969
-0.247388,0.742453,0.669325
-0.243037,0.663823,0.677294
-0.228632,0.649451,0.703309
-0.205786,0.806447,0.743098
-0.202253,0.810540,0.749061
-0.198838,0.686769,0.754772
-0.177735,0.885288,0.788815
-0.168819,0.811739,0.802504
-0.160072,0.817037,0.815506
-0.158274,0.781158,0.818124
-0.157118,0.788034,0.819797
-0.126839,0.761671,0.860768
-0.122688,0.786566,0.865939
-0.114358,0.803238,0.875983
-0.113077,0.841823,0.877487
-0.110439,0.810074,0.880552
-0.076558,0.988539,0.915751
-0.067880,0.993943,0.923485
-0.066240,0.944198,0.924887
-0.022930,1.036583,0.954513
-0.022683,0.997522,0.954639
-0.022041,0.940149,0.954963
-0.021714,0.930744,0.955127
0.022158,0.930068,0.967910
0.022515,0.990465,0.967930
0.023421,0.944675,0.967975
0.025851,0.930344,0.968047
0.061835,0.939362,0.959596
0.066357,1.004067,0.957072
0.068556,0.911168,0.955708
0.076747,0.952100,0.949801
0.107966,0.867007,0.913592
0.112909,0.937050,0.905629
0.113690,0.848052,0.904310
0.114211,0.938031,0.903422
0.127644,0.872397,0.878043
0.158106,0.904054,0.805252
0.159925,0.759318,0.800480
0.198955,0.896699,0.704743
0.200228,0.601975,0.702168
0.203304,0.742883,0.696140
0.203960,0.626731,0.694890
0.229437,0.567050,0.655469
0.246358,0.505164,0.635948
0.248501,0.638200,0.633619
0.251353,0.537754,0.630527
0.280333,0.666563,0.596361
0.292489,0.683221,0.578855
0.294229,0.661226,0.576145
0.297067,0.664502,0.571611
0.331229,0.523926,0.505977
0.331553,0.496928,0.505268
0.338620,0.475125,0.489472
0.338896,0.425659,0.488845
0.339364,0.525683,0.487777
0.342781,0.393219,0.479934
0.375752,0.410057,0.402434
0.382126,0.436982,0.387949
0.384093,0.481630,0.383562
0.384751,0.459549,0.382103
0.388495,0.290713,0.373904
0.419951,0.264134,0.312936
0.429634,0.220268,0.297296
0.430882,0.254759,0.295386
0.433022,0.303371,0.292166
0.434208,0.292100,0.290411
0.464150,0.306912,0.252460
0.474487,0.277084,0.241783
0.479922,0.322690,0.236573
0.519685,0.164569,0.204815
0.523144,0.195370,0.202452
0.525636,0.186623,0.200779
0.552549,0.194263,0.184019
0.565038,0.190258,0.176873
0.569274,0.184491,0.174519
0.585712,0.205240,0.165671
0.610079,0.162193,0.153256
0.610173,0.162866,0.153210
0.615405,0.126022,0.150641
0.617064,0.144839,0.149833
0.640947,0.135785,0.138564
0.655308,0.130296,0.132118
0.662778,0.139188,0.128868
0.685146,0.134980,0.119581
0.687505,0.158907,0.118643
0.707667,0.115774,0.110955
0.708492,0.073286,0.110654
0.729346,0.143660,0.103384
0.738401,0.098822,0.100441
0.745577,0.066474,0.098202
0.773545,0.080303,0.090257
0.789298,0.072760,0.086319
0.790712,0.086357,0.085983
0.790868,0.079543,0.085947
0.799919,0.072333,0.083873
0.799929,0.076311,0.083871
0.817744,0.081111,0.080132
0.835847,0.076501,0.076771
0.836065,0.075971,0.076733
0.840194,0.075937,0.076027
0.845633,0.058584,0.075127
0.846060,0.092494,0.075058
0.881263,0.083419,0.070059
0.891091,0.080422,0.068889
0.892190,0.077037,0.068764
0.926460,0.060364,0.065366
0.937061,0.081605,0.064495
0.938321,0.052325,0.064396
0.941987,0.065266,0.064116
0.971251,0.061408,0.062162
0.971657,0.069131,0.062138
0.984452,0.045336,0.061430
0.994541,0.063304,0.060924
