# Training inputs, Training outputs, Predictions
-0.993972,0.739187,0.714901
-0.978204,0.840083,0.863963
-0.967397,0.970161,0.916657
-0.965073,0.879252,0.924744
-0.953233,0.938490,0.955188
-0.948521,1.097087,0.964127
-0.930458,1.118747,0.993127
-0.929401,0.802324,0.994804
-0.929401,0.725032,0.994804
-0.925333,1.010678,1.001406
-0.921622,1.110470,1.007687
-0.884964,1.668093,1.092430
-0.875257,1.319423,1.123687
-0.873130,1.057858,1.131084
-0.858179,0.763164,1.188582
-0.848646,1.422774,1.230060
-0.848646,1.289732,1.230060
-0.841845,1.365995,1.261719
-0.837819,1.195186,1.281193
-0.837120,1.193800,1.284625
-0.833849,1.572703,1.300874
-0.804611,1.405298,1.456099
-0.795215,1.325916,1.507959
-0.783118,1.779322,1.574910
-0.767891,1.733674,1.658902
-0.767837,1.378276,1.659201
-0.753233,1.492306,1.739809
-0.749628,2.195293,1.759857
-0.746077,1.924777,1.779724
-0.746077,1.413645,1.779724
-0.709930,2.283864,1.996405
-0.690978,2.033629,2.129105
-0.687136,1.868977,2.158266
-0.687136,2.822235,2.158266
-0.680763,1.791882,2.208501
-0.677495,2.261193,2.235191
-0.664621,2.663565,2.346717
-0.660692,2.117133,2.382806
-0.615250,3.401096,2.865900
-0.608561,2.553349,2.945604
-0.606381,1.229770,2.971938
-0.605247,2.713567,2.985709
-0.597300,2.839255,3.083307
-0.587153,3.673720,3.210373
-0.582432,4.076270,3.270238
-0.573248,5.232492,3.387703
-0.572478,2.813685,3.397592
-0.570532,4.002396,3.422634
-0.520569,4.070959,4.072524
-0.515234,5.567315,4.142640
-0.506699,3.483367,4.255482
-0.505356,2.733216,4.273321
-0.499117,3.040070,4.356657
-0.496812,4.312139,4.387649
-0.487396,4.106330,4.515579
-0.482759,6.959695,4.579528
-0.444872,4.823495,5.135762
-0.444872,6.256361,5.135762
-0.421907,5.038482,5.503263
-0.418768,5.715374,5.554179
-0.414559,6.849580,5.622202
-0.413413,5.366658,5.640635
-0.408293,3.997653,5.722213
-0.406470,4.587368,5.750879
-0.404352,5.134813,5.783833
-0.398784,6.126373,5.868359
-0.396867,7.695903,5.896594
-0.396050,5.632594,5.908464
-0.394987,6.383227,5.923784
-0.364117,6.293784,6.266128
-0.331208,7.263407,6.389357
-0.328580,5.243249,6.392285
-0.325529,6.801809,6.395052
-0.322419,6.566934,6.397307
-0.321470,5.326867,6.397902
-0.317470,7.430885,6.400029
-0.310171,5.742850,6.402903
-0.307836,6.565943,6.403699
-0.307214,6.783687,6.403910
-0.307214,5.747566,6.403910
-0.283362,6.645939,6.420251
-0.236527,7.557554,7.514442
-0.232290,8.030987,7.805074
-0.229526,8.333956,7.985168
-0.226272,8.108420,8.175532
-0.225786,7.076311,8.201476
-0.221559,9.781122,8.397967
-0.219442,7.206363,8.477230
-0.219442,8.975893,8.477230
-0.202607,9.109902,8.821076
-0.202607,9.155861,8.821076
-0.141925,9.390434,9.559131
-0.135824,10.419381,9.626790
-0.135444,9.793523,9.630846
-0.131669,8.959134,9.670186
-0.131409,9.917845,9.672836
-0.121852,9.800262,9.763745
-0.121852,9.208590,9.763745
-0.048598,9.469733,10.135860
-0.048192,10.290517,10.136806
-0.047166,10.462135,10.139158
-0.045811,10.345973,10.142182
-0.045640,10.788907,10.142558
-0.045000,10.745011,10.143947
-0.044105,10.216226,10.145863
-0.043897,9.700137,10.146301
-0.043195,10.154765,10.147768
-0.041097,10.119384,10.152013
0.040848,9.753445,10.184640
0.043875,10.378483,10.180862
0.044085,9.841889,10.180584
0.044729,10.257213,10.179718
0.045823,9.743988,10.178198
0.046139,10.292234,10.177748
0.046304,10.442150,10.177513
0.047428,10.349783,10.175861
0.047515,10.429486,10.175732
0.120413,10.030943,9.852471
0.129888,9.839944,9.760785
0.131648,10.003007,9.741993
0.131648,9.145042,9.741993
0.132276,9.665321,9.735150
0.132890,9.540747,9.728388
0.133233,9.625481,9.724585
0.135581,9.386115,9.697954
0.136646,9.908269,9.685546
0.138056,9.750290,9.668800
0.138247,9.780970,9.666504
0.138279,10.177376,9.666123
0.142196,9.682608,9.617595
0.201167,6.213699,8.838879
0.201167,7.365123,8.838879
0.218928,9.431831,8.744774
0.219420,11.475766,8.743125
0.219420,10.302742,8.743125
0.220466,7.454216,8.739730
0.221502,7.900651,8.736498
0.225923,7.808455,8.723734
0.227469,7.567189,8.719470
0.230190,7.199327,8.711869
0.233907,11.905127,8.700478
0.281922,6.763630,6.937506
0.281922,7.122881,6.937506
0.308657,6.968610,6.430934
0.309661,6.098386,6.427866
0.316265,5.392239,6.413981
0.318292,6.997226,6.411183
0.322134,4.970382,6.406908
0.322558,6.721212,6.406493
0.324710,7.853332,6.404500
0.327146,6.894930,6.402380
0.331557,4.929661,6.398525
0.362677,7.323564,6.310683
0.394965,8.613122,5.857917
0.396847,6.067230,5.816297
0.397875,5.790944,5.793022
0.398727,5.670937,5.773427
0.406606,2.446658,5.582552
0.409116,3.599577,5.519043
0.414077,4.394113,5.391590
0.414698,4.318545,5.375561
0.418038,5.241257,5.289348
0.420385,4.781689,5.229022
0.426238,6.143351,5.081129
0.443432,5.944803,4.685052
0.443432,6.331515,4.685052
0.485038,4.785108,4.028960
0.486048,8.044825,4.017465
0.499939,3.287256,3.874047
0.506021,3.125490,3.818303
0.506837,2.788537,3.811073
0.511365,3.550051,3.772066
0.513625,0.673669,3.753166
0.520918,4.626958,3.694420
0.570510,5.059646,3.327091
0.573228,4.308204,3.306227
0.574302,3.190771,3.297927
0.575088,2.785526,3.291822
0.575952,3.826303,3.285106
0.587290,3.689638,3.194124
0.597964,1.754069,3.103442
0.598977,3.022820,3.094546
0.604692,2.656476,3.043555
0.604942,3.620548,3.041288
0.604942,3.373682,3.041288
0.606864,3.500049,3.023756
0.615599,2.503380,2.941949
0.658283,4.799878,2.508615
0.661418,2.087505,2.476639
0.662516,1.768652,2.465524
0.664128,2.504090,2.449276
0.664564,2.911731,2.444904
0.677632,1.611819,2.318398
0.681585,2.064308,2.282357
0.685697,1.372146,2.246243
0.691117,2.546637,2.200953
0.698019,1.194825,2.147409
0.700103,2.149329,2.132189
0.710280,1.825145,2.064196
0.746055,1.617592,1.878991
0.749609,2.026087,1.859613
0.750730,2.429602,1.853196
0.753168,1.837825,1.838633
0.753176,2.876387,1.838585
0.766452,1.072998,1.739282
0.772409,2.168243,1.680667
0.793342,1.363400,1.415332
0.804960,1.124190,1.268493
0.833828,1.296013,1.052327
0.833828,0.934731,1.052327
0.837799,1.140478,1.037456
0.841789,0.680715,1.024918
0.847207,1.114533,1.011093
0.847207,1.360965,1.011093
0.858315,0.720383,0.991417
0.863232,1.117523,0.985418
0.873794,0.936791,0.976178
0.875396,1.291712,0.975079
0.884673,1.240455,0.969343
0.886582,1.458765,0.968142
0.899641,0.630561,0.955577
0.921600,0.792166,0.869270
0.925990,0.824725,0.833986
0.927158,1.018430,0.823576
0.927961,0.745270,0.816197
0.927961,0.830087,0.816197
0.930401,0.678154,0.792874
0.931249,1.014534,0.784510
0.948657,0.776184,0.637209
0.954055,0.395560,0.627163
0.965737,0.505210,0.688937
0.978000,1.194157,0.818946
0.994322,0.805357,0.960026
