# Chi2_train, Chi2_test
31518.189453,25382.802734
2.488490,5.140566
2.030940,4.099848
1.710824,3.097635
1.486772,2.435564
1.350998,2.035477
1.267296,1.759723
1.193342,1.563709
1.153933,1.471102
1.123492,1.349115
