# Chi2_train, Chi2_test
632016.687500,658203.437500
8.946566,11.919730
2.991184,5.539113
2.599189,4.859189
2.120495,3.882080
1.667827,2.818452
1.489167,2.304033
9.065562,6.618730
1.315313,1.783404
1.250913,1.606522
