# Chi2_train, Chi2_test
788143.750000,848951.812500
3.175294,6.298532
2.870431,5.905833
2.585043,5.537910
2.428305,5.183737
2.166449,4.577859
1.894918,3.927285
2.421668,3.610314
1.506021,2.870381
1.381575,2.495361
