# Training inputs, Training outputs, Predictions
-0.998948,0.000035,0.000159
-0.997399,-0.002024,0.000159
-0.996748,-0.001399,0.000159
-0.995607,-0.000775,0.000159
-0.994439,-0.001065,0.000159
-0.993919,0.000006,0.000159
-0.992727,0.001320,0.000159
-0.990660,0.000491,0.000160
-0.987809,-0.000714,0.000160
-0.986816,0.000175,0.000160
-0.984844,-0.000613,0.000161
-0.984842,-0.000426,0.000161
-0.984842,0.001702,0.000161
-0.983308,0.000174,0.000161
-0.979921,0.001943,0.000162
-0.978870,-0.000061,0.000162
-0.978234,0.000573,0.000163
-0.976157,0.002020,0.000163
-0.975765,-0.001628,0.000163
-0.975765,0.000301,0.000163
-0.974083,0.001778,0.000164
-0.974081,0.001282,0.000164
-0.972196,-0.000024,0.000165
-0.972146,0.000661,0.000165
-0.968697,0.000905,0.000166
-0.966688,-0.000185,0.000167
-0.965404,-0.001215,0.000168
-0.963741,0.000339,0.000169
-0.963317,0.000277,0.000169
-0.963018,0.000713,0.000169
-0.961085,-0.000356,0.000170
-0.960991,0.000010,0.000171
-0.958003,-0.000908,0.000173
-0.957611,0.000360,0.000173
-0.957611,0.000032,0.000173
-0.957507,-0.001190,0.000173
-0.954346,-0.000544,0.000175
-0.953890,-0.000851,0.000175
-0.952554,-0.001199,0.000177
-0.950886,0.001424,0.000178
-0.949974,-0.000465,0.000179
-0.949219,-0.000760,0.000179
-0.948534,0.001087,0.000180
-0.943597,0.000303,0.000184
-0.943112,0.001516,0.000184
-0.941790,0.000391,0.000186
-0.939995,0.000176,0.000188
-0.939457,0.000740,0.000188
-0.939457,-0.001227,0.000188
-0.936369,-0.000994,0.000192
-0.935633,-0.000464,0.000192
-0.934756,-0.002179,0.000193
-0.932643,0.001115,0.000195
-0.930380,0.000331,0.000198
-0.930380,-0.000455,0.000198
-0.929191,-0.000984,0.000199
-0.927752,0.000089,0.000201
-0.926505,-0.000747,0.000202
-0.925644,0.001199,0.000203
-0.925233,0.002159,0.000204
-0.921303,-0.000333,0.000209
-0.921303,-0.001095,0.000209
-0.920264,0.000973,0.000210
-0.920263,0.000305,0.000210
-0.918311,-0.000350,0.000213
-0.916294,0.002507,0.000216
-0.914785,-0.000454,0.000218
-0.912226,0.002200,0.000222
-0.912226,-0.001022,0.000222
-0.911292,0.001069,0.000223
-0.909500,0.002331,0.000226
-0.907779,0.000667,0.000228
-0.907355,0.001929,0.000229
-0.905770,0.002722,0.000232
-0.903849,0.000193,0.000234
-0.903149,0.000437,0.000236
-0.903149,-0.000567,0.000236
-0.900379,0.001088,0.000240
-0.899491,-0.000483,0.000241
-0.899120,0.000384,0.000242
-0.898737,0.001336,0.000243
-0.898415,0.000529,0.000244
-0.896941,0.000805,0.000246
-0.894072,-0.000949,0.000251
-0.891277,0.000500,0.000256
-0.891203,0.000728,0.000256
-0.889388,0.000296,0.000260
-0.887973,-0.000228,0.000262
-0.885973,0.000779,0.000266
-0.884995,0.001253,0.000268
-0.882590,0.001335,0.000273
-0.880864,0.000137,0.000276
-0.880537,-0.000509,0.000277
-0.877210,0.001697,0.000283
-0.875918,-0.000141,0.000286
-0.874926,0.000510,0.000288
-0.874626,0.000104,0.000289
-0.871736,-0.001510,0.000295
-0.871597,0.000232,0.000296
-0.871566,-0.000813,0.000296
-0.868239,0.000744,0.000303
-0.866841,0.002172,0.000306
-0.866447,0.000404,0.000307
-0.862658,0.000066,0.000316
-0.862607,0.000464,0.000316
-0.862292,0.001329,0.000317
-0.861085,-0.000188,0.000319
-0.858050,0.000820,0.000327
-0.857764,0.000934,0.000327
-0.857764,0.000509,0.000327
-0.857160,0.001621,0.000329
-0.855683,0.000698,0.000332
-0.853888,-0.000070,0.000337
-0.853479,0.000567,0.000338
-0.849762,-0.000953,0.000348
-0.849265,-0.000004,0.000349
-0.848687,-0.000006,0.000350
-0.848687,-0.000590,0.000350
-0.847799,0.000382,0.000353
-0.846003,-0.000709,0.000357
-0.844920,0.001118,0.000360
-0.844779,0.000334,0.000360
-0.839610,0.000186,0.000375
-0.839610,-0.000015,0.000375
-0.839537,0.000719,0.000375
-0.838863,0.001721,0.000377
-0.835223,0.000966,0.000387
-0.834747,0.000337,0.000388
-0.834157,-0.000352,0.000390
-0.833306,0.000819,0.000392
-0.833186,-0.000500,0.000393
-0.827752,0.001582,0.000408
-0.826901,0.001350,0.000411
-0.826094,0.000243,0.000414
-0.825185,0.000585,0.000416
-0.821456,0.002020,0.000428
-0.821456,0.000255,0.000428
-0.820230,-0.000922,0.000432
-0.817961,-0.000457,0.000439
-0.817080,-0.000124,0.000442
-0.816966,0.002787,0.000442
-0.816641,-0.000097,0.000443
-0.816610,0.001659,0.000443
-0.813942,0.000392,0.000452
-0.812630,-0.000067,0.000456
-0.812379,0.000422,0.000457
-0.812379,0.000118,0.000457
-0.809022,0.002017,0.000468
-0.808322,0.002050,0.000470
-0.807838,0.002120,0.000472
-0.805713,0.001985,0.000479
-0.805529,0.001374,0.000480
-0.804321,0.000620,0.000484
-0.802618,0.000681,0.000490
-0.801866,-0.000242,0.000493
-0.800082,-0.000284,0.000499
-0.799536,0.000138,0.000501
-0.796483,0.000516,0.000512
-0.794226,0.000655,0.000520
-0.794226,0.000842,0.000520
-0.791746,0.001074,0.000529
-0.791143,-0.000032,0.000532
-0.791103,0.001638,0.000531
-0.789828,0.000465,0.000536
-0.789582,0.000865,0.000537
-0.785149,0.001813,0.000554
-0.783458,0.000882,0.000560
-0.782204,0.001824,0.000566
-0.780453,0.000774,0.000572
-0.780340,0.001176,0.000573
-0.776678,-0.000265,0.000587
-0.776072,0.000623,0.000590
-0.776072,0.001185,0.000590
-0.775335,0.001226,0.000593
-0.775169,0.000900,0.000594
-0.773695,0.001190,0.000599
-0.773264,-0.000034,0.000601
-0.772196,0.000785,0.000605
-0.771325,0.001115,0.000609
-0.770723,-0.000213,0.000612
-0.766995,0.001426,0.000627
-0.766881,0.001161,0.000628
-0.764325,0.002974,0.000639
-0.762197,0.001114,0.000648
-0.762160,-0.000797,0.000648
-0.760842,0.001312,0.000654
-0.759234,0.001202,0.000661
-0.758813,0.000104,0.000662
-0.758593,0.000967,0.000664
-0.757918,0.000385,0.000666
-0.757918,-0.000879,0.000666
-0.756317,-0.001834,0.000673
-0.755386,0.001824,0.000678
-0.753429,-0.000436,0.000687
-0.753069,0.001264,0.000688
-0.748841,0.000670,0.000708
-0.748841,0.001086,0.000708
-0.748050,0.000356,0.000711
-0.747643,0.000416,0.000713
-0.746446,0.002200,0.000719
-0.746350,0.001422,0.000719
-0.742017,0.000089,0.000740
-0.739764,0.000485,0.000751
-0.739764,0.001739,0.000751
-0.737507,0.000986,0.000762
-0.737286,-0.000213,0.000763
-0.734812,0.000764,0.000775
-0.733126,0.002252,0.000783
-0.731857,0.001756,0.000790
-0.730687,-0.000077,0.000796
-0.730687,0.001338,0.000796
-0.730311,0.000745,0.000797
-0.728568,-0.000027,0.000806
-0.727751,0.001714,0.000811
-0.726523,0.000831,0.000817
-0.725684,-0.000867,0.000821
-0.725441,-0.000081,0.000823
-0.721610,-0.000625,0.000843
-0.721610,0.000242,0.000843
-0.719628,0.000458,0.000853
-0.718608,0.000205,0.000859
-0.717364,0.000424,0.000865
-0.717153,0.000157,0.000866
-0.716640,0.002064,0.000869
-0.716556,0.000806,0.000870
-0.713099,0.001374,0.000888
-0.712533,0.002580,0.000892
-0.710689,0.000651,0.000902
-0.710376,0.000806,0.000904
-0.708865,0.000989,0.000912
-0.707428,0.001797,0.000920
-0.705529,0.001353,0.000931
-0.704996,0.001789,0.000934
-0.703456,0.000447,0.000943
-0.703456,0.001752,0.000943
-0.702871,0.000445,0.000946
-0.701388,0.000703,0.000955
-0.698693,0.002298,0.000971
-0.698299,0.001291,0.000973
-0.694418,0.000516,0.000996
-0.694233,0.000838,0.000997
-0.692810,0.000891,0.001006
-0.689574,0.000027,0.001025
-0.689171,0.002031,0.001028
-0.686926,-0.000402,0.001042
-0.685302,0.001136,0.001052
-0.685302,0.002336,0.001052
-0.684286,0.002200,0.001058
-0.684000,0.000157,0.001060
-0.683871,-0.000096,0.001061
-0.683469,0.000057,0.001063
-0.683307,0.000673,0.001064
-0.681674,0.000073,0.001075
-0.680043,0.002472,0.001085
-0.676225,-0.000898,0.001110
-0.676225,0.001521,0.001110
-0.675712,-0.001326,0.001113
-0.673886,0.001717,0.001125
-0.672706,0.001091,0.001133
-0.672465,0.000800,0.001134
-0.672196,-0.000017,0.001136
-0.670915,0.001578,0.001145
-0.669880,0.002127,0.001152
-0.667424,0.000309,0.001169
-0.667322,0.000658,0.001169
-0.667148,0.001630,0.001170
-0.667148,0.000287,0.001170
-0.661943,0.000906,0.001206
-0.661786,0.000319,0.001207
-0.660539,0.001084,0.001216
-0.659136,0.003348,0.001226
-0.658071,0.001751,0.001233
-0.658071,0.001614,0.001233
-0.658003,0.004188,0.001234
-0.655474,0.001261,0.001252
-0.652971,0.002186,0.001270
-0.652658,0.000562,0.001272
-0.651179,0.001100,0.001283
-0.649974,-0.000121,0.001292
-0.648994,0.000483,0.001299
-0.648113,0.003449,0.001305
-0.646021,0.002654,0.001321
-0.643542,0.001178,0.001339
-0.642560,0.001218,0.001347
-0.641068,0.001537,0.001358
-0.640416,0.001603,0.001363
-0.639917,-0.001347,0.001367
-0.639917,0.001550,0.001367
-0.638862,0.000462,0.001375
-0.638620,0.000070,0.001377
-0.634272,0.002405,0.001411
-0.630840,-0.000611,0.001438
-0.630407,0.001803,0.001442
-0.630235,0.001439,0.001443
-0.629652,-0.001582,0.001448
-0.627751,-0.000508,0.001463
-0.626662,0.001551,0.001472
-0.624269,0.000418,0.001492
-0.621763,0.000283,0.001512
-0.621295,-0.000584,0.001516
-0.618889,0.000978,0.001536
-0.617696,0.003120,0.001546
-0.616987,0.000296,0.001552
-0.616640,-0.001371,0.001555
-0.615915,0.000819,0.001561
-0.612356,-0.001033,0.001592
-0.612256,0.000570,0.001593
-0.609918,0.000060,0.001613
-0.609408,0.000184,0.001618
-0.607017,0.000841,0.001639
-0.605529,0.002071,0.001652
-0.603610,0.000731,0.001669
-0.603610,0.000471,0.001669
-0.603417,0.000561,0.001671
-0.602469,0.003160,0.001680
-0.601120,0.001959,0.001692
-0.600157,0.000469,0.001701
-0.597850,0.001133,0.001722
-0.597362,0.002250,0.001727
-0.595567,0.001417,0.001743
-0.594533,-0.000177,0.001753
-0.594477,0.002828,0.001753
-0.592832,0.003446,0.001769
-0.588761,0.001095,0.001808
-0.586929,0.000528,0.001826
-0.586599,0.002971,0.001829
-0.585696,0.003752,0.001838
-0.585538,0.003311,0.001839
-0.585456,-0.000047,0.001840
-0.583443,-0.000635,0.001860
-0.583307,0.002310,0.001861
-0.581215,0.000203,0.001882
-0.579632,0.003553,0.001898
-0.576599,0.003053,0.001929
-0.576379,0.001424,0.001931
-0.576379,0.001652,0.001931
-0.576255,0.000791,0.001932
-0.575835,0.004284,0.001936
-0.572436,0.003086,0.001971
-0.572196,0.001121,0.001974
-0.571234,0.002305,0.001984
-0.569037,0.002162,0.002007
-0.567659,-0.000367,0.002021
-0.567302,0.002891,0.002025
-0.567302,0.002418,0.002025
-0.566864,0.002987,0.002030
-0.561084,0.003399,0.002092
-0.559679,0.001252,0.002108
-0.558917,0.000354,0.002116
-0.558225,0.004133,0.002124
-0.558225,0.002989,0.002124
-0.557943,0.003826,0.002127
-0.554631,0.000977,0.002164
-0.554309,0.003535,0.002167
-0.552513,0.002675,0.002187
-0.552248,0.000169,0.002191
-0.549973,0.002614,0.002217
-0.549781,0.001450,0.002219
-0.549148,0.001779,0.002226
-0.549148,0.002817,0.002226
-0.543545,0.003832,0.002292
-0.540841,0.001796,0.002324
-0.540225,0.003046,0.002331
-0.540071,0.001707,0.002333
-0.540071,0.001630,0.002333
-0.534815,0.002057,0.002397
-0.533991,0.002313,0.002407
-0.532782,0.001255,0.002422
-0.531902,0.002226,0.002433
-0.530994,0.003481,0.002445
-0.530994,0.005517,0.002445
-0.528958,0.004514,0.002470
-0.526527,0.003976,0.002501
-0.524863,0.004389,0.002522
-0.523811,0.000783,0.002536
-0.522019,0.001901,0.002559
-0.521917,0.003241,0.002561
-0.521917,0.008437,0.002561
-0.518239,0.003316,0.002609
-0.516640,0.002388,0.002630
-0.515735,0.003022,0.002642
-0.515365,0.004513,0.002647
-0.514465,0.002120,0.002659
-0.514023,-0.000436,0.002665
-0.512840,0.004424,0.002681
-0.512840,0.003798,0.002681
-0.511413,0.000616,0.002701
-0.509951,0.004280,0.002721
-0.509460,0.001107,0.002728
-0.505084,0.000362,0.002789
-0.503763,0.002660,0.002808
-0.503763,0.001849,0.002808
-0.499972,0.002023,0.002862
-0.497478,0.003282,0.002898
-0.494686,0.002299,0.002940
-0.494418,0.002427,0.002944
-0.493375,0.003501,0.002959
-0.488350,0.001206,0.003035
-0.487205,0.003027,0.003053
-0.485609,0.005885,0.003077
-0.485480,0.001046,0.003079
-0.485086,-0.003659,0.003085
-0.484465,0.000543,0.003095
-0.483307,0.001423,0.003113
-0.482600,0.001515,0.003124
-0.480757,0.000577,0.003153
-0.479222,0.000613,0.003177
-0.478965,0.004142,0.003182
-0.478266,0.003523,0.003193
-0.476798,0.003712,0.003216
-0.476532,0.000696,0.003220
-0.472195,0.002773,0.003291
-0.471813,0.002952,0.003297
-0.470094,0.003925,0.003326
-0.470003,0.003547,0.003327
-0.468510,0.001667,0.003352
-0.468202,0.003167,0.003358
-0.468194,0.005273,0.003358
-0.467455,0.000361,0.003370
-0.466406,0.003202,0.003388
-0.461084,0.005448,0.003479
-0.460966,0.005382,0.003481
-0.460387,0.003105,0.003491
-0.460222,0.001999,0.003494
-0.457438,0.003106,0.003543
-0.456494,0.005524,0.003559
-0.455542,0.004583,0.003577
-0.451934,0.006378,0.003641
-0.451837,0.000452,0.003643
-0.451448,0.004305,0.003650
-0.449973,-0.001359,0.003677
-0.449301,0.005091,0.003689
-0.449301,0.001471,0.003689
-0.446675,-0.004540,0.003738
-0.443646,0.002981,0.003794
-0.442778,0.005981,0.003811
-0.442508,0.004986,0.003816
-0.442001,0.002714,0.003826
-0.441080,0.002844,0.003843
-0.440224,0.003016,0.003860
-0.438862,0.006506,0.003886
-0.437704,0.000949,0.003908
-0.435912,0.003052,0.003943
-0.433581,0.006525,0.003989
-0.433569,0.000462,0.003989
-0.431147,0.006430,0.004038
-0.431147,0.008036,0.004038
-0.427508,0.002028,0.004111
-0.427070,0.001795,0.004120
-0.426619,0.002701,0.004129
-0.422071,0.007816,0.004223
-0.418782,0.004281,0.004293
-0.416640,0.002875,0.004339
-0.415690,0.005120,0.004359
-0.415324,0.000757,0.004367
-0.414385,0.002250,0.004387
-0.413743,0.002124,0.004401
-0.413016,-0.000967,0.004417
-0.412994,-0.000010,0.004417
-0.412994,0.003289,0.004417
-0.412157,0.003215,0.004436
-0.410494,0.007233,0.004472
-0.409001,0.002812,0.004506
-0.406751,0.001723,0.004556
-0.403917,0.000592,0.004620
-0.403621,0.003709,0.004627
-0.402206,0.004037,0.004659
-0.399226,0.003367,0.004728
-0.397696,-0.000193,0.004765
-0.394840,0.008437,0.004832
