# Chi2_train, Chi2_test
153014.953125,141016.312500
3.316015,5.880274
3.286722,5.830391
3.017415,5.454905
5.210800,9.288967
2.592303,4.983151
2.395182,4.637347
2.185630,4.202147
1.959751,3.583166
17.935471,25.991711
