# Chi2_train, Chi2_test
22498.283203,15590.026367
2.748792,5.457398
2.546303,5.211132
2.389861,4.852204
1.716036,3.279826
1.289166,1.938482
1.095369,1.431754
1.057032,1.322994
1.037469,1.254130
1.020546,1.236548
