# Training inputs, Training outputs, Predictions
-0.998948,-0.000139,0.000418
-0.997399,-0.000766,0.000419
-0.996748,0.001792,0.000419
-0.995607,0.001580,0.000420
-0.994439,0.000167,0.000420
-0.993919,-0.000223,0.000421
-0.992727,0.000064,0.000421
-0.990660,0.000867,0.000423
-0.987809,0.001621,0.000424
-0.986816,0.001146,0.000425
-0.984844,0.003660,0.000426
-0.984842,0.000016,0.000426
-0.984842,-0.001174,0.000426
-0.983308,0.000773,0.000427
-0.979921,-0.000269,0.000430
-0.978870,-0.000826,0.000430
-0.978234,0.001832,0.000431
-0.976157,0.000610,0.000432
-0.975765,0.000430,0.000432
-0.975765,-0.001126,0.000432
-0.974083,0.001449,0.000434
-0.974081,0.000373,0.000434
-0.972196,0.001908,0.000435
-0.972146,-0.000546,0.000435
-0.968697,0.001046,0.000437
-0.966688,0.001011,0.000439
-0.965404,-0.000038,0.000440
-0.963741,-0.001356,0.000441
-0.963317,-0.001034,0.000441
-0.963018,-0.000667,0.000441
-0.961085,0.001498,0.000443
-0.960991,-0.001127,0.000443
-0.958003,0.000655,0.000445
-0.957611,-0.000425,0.000446
-0.957611,0.000467,0.000446
-0.957507,0.000090,0.000446
-0.954346,0.000383,0.000448
-0.953890,0.000769,0.000449
-0.952554,0.000094,0.000450
-0.950886,-0.001030,0.000451
-0.949974,0.000782,0.000452
-0.949219,-0.000933,0.000452
-0.948534,-0.000500,0.000453
-0.943597,-0.000822,0.000457
-0.943112,0.000093,0.000457
-0.941790,0.000586,0.000458
-0.939995,-0.000269,0.000460
-0.939457,-0.000845,0.000460
-0.939457,-0.002046,0.000460
-0.936369,-0.000202,0.000463
-0.935633,-0.000864,0.000464
-0.934756,0.001315,0.000465
-0.932643,0.000886,0.000466
-0.930380,0.003137,0.000469
-0.930380,0.001707,0.000469
-0.929191,-0.000050,0.000470
-0.927752,0.001758,0.000471
-0.926505,0.000525,0.000472
-0.925644,0.001057,0.000473
-0.925233,0.000323,0.000473
-0.921303,0.000237,0.000477
-0.921303,0.000555,0.000477
-0.920264,0.000339,0.000478
-0.920263,0.000136,0.000478
-0.918311,-0.000352,0.000480
-0.916294,0.002101,0.000482
-0.914785,0.000325,0.000484
-0.912226,0.001224,0.000486
-0.912226,0.001173,0.000486
-0.911292,-0.001035,0.000487
-0.909500,0.002062,0.000489
-0.907779,-0.001352,0.000491
-0.907355,0.000595,0.000492
-0.905770,0.001747,0.000493
