# Training inputs, Training outputs, Predictions
-0.998948,-0.001282,0.000611
-0.997399,0.002623,0.000612
-0.996748,0.001472,0.000612
-0.995607,-0.001274,0.000612
-0.994439,-0.001120,0.000613
-0.993919,-0.002109,0.000613
-0.992727,-0.000631,0.000614
-0.990660,-0.001273,0.000615
-0.987809,0.002407,0.000616
-0.986816,0.001150,0.000616
-0.984844,-0.000072,0.000617
-0.984842,0.000618,0.000617
-0.984842,-0.000333,0.000617
-0.983308,0.000461,0.000618
-0.979921,-0.000034,0.000619
-0.978870,-0.000271,0.000620
-0.978234,-0.000281,0.000620
-0.976157,0.000553,0.000621
-0.975765,-0.001657,0.000621
-0.975765,0.002455,0.000621
-0.974083,-0.000919,0.000622
-0.974081,0.000140,0.000622
-0.972196,0.000605,0.000623
-0.972146,-0.000593,0.000623
-0.968697,0.001021,0.000625
-0.966688,0.002400,0.000626
-0.965404,-0.000311,0.000626
-0.963741,-0.000992,0.000627
-0.963317,-0.000382,0.000628
-0.963018,-0.000456,0.000628
-0.961085,0.000442,0.000629
-0.960991,0.000068,0.000629
-0.958003,-0.000073,0.000630
-0.957611,0.000740,0.000631
-0.957611,0.000317,0.000631
-0.957507,0.000879,0.000631
-0.954346,0.001891,0.000632
-0.953890,-0.001111,0.000633
-0.952554,0.000240,0.000633
-0.950886,-0.000002,0.000634
-0.949974,-0.000175,0.000635
-0.949219,-0.000077,0.000635
-0.948534,-0.000849,0.000635
-0.943597,-0.000092,0.000638
-0.943112,-0.000073,0.000639
-0.941790,0.001169,0.000640
-0.939995,0.000207,0.000641
-0.939457,0.000808,0.000641
-0.939457,0.000290,0.000641
-0.936369,-0.000269,0.000643
-0.935633,0.000343,0.000643
-0.934756,-0.000313,0.000644
-0.932643,0.000760,0.000645
-0.930380,-0.000582,0.000646
-0.930380,0.001118,0.000646
-0.929191,-0.000197,0.000647
-0.927752,0.001411,0.000648
-0.926505,0.000563,0.000649
-0.925644,0.001691,0.000650
-0.925233,0.000558,0.000650
-0.921303,0.000276,0.000653
-0.921303,-0.000960,0.000653
-0.920264,0.000915,0.000653
-0.920263,0.000126,0.000653
-0.918311,0.000321,0.000655
-0.916294,0.001769,0.000656
-0.914785,0.001034,0.000657
-0.912226,-0.000477,0.000659
-0.912226,0.003633,0.000659
-0.911292,0.001321,0.000660
-0.909500,0.002079,0.000661
-0.907779,0.000762,0.000662
-0.907355,0.001201,0.000663
-0.905770,0.002670,0.000664
-0.903849,-0.001490,0.000665
-0.903149,0.000345,0.000666
-0.903149,0.000772,0.000666
-0.900379,0.000530,0.000668
-0.899491,0.000563,0.000669
-0.899120,0.001349,0.000669
-0.898737,-0.000727,0.000669
-0.898415,-0.000402,0.000670
-0.896941,-0.000641,0.000671
-0.894072,0.000873,0.000673
-0.891277,0.000939,0.000675
-0.891203,0.000322,0.000676
-0.889388,-0.001036,0.000677
-0.887973,0.000945,0.000678
-0.885973,0.000439,0.000680
-0.884995,-0.000475,0.000681
-0.882590,0.000070,0.000683
-0.880864,-0.000167,0.000685
-0.880537,-0.001063,0.000685
-0.877210,-0.001238,0.000688
-0.875918,-0.000393,0.000689
-0.874926,-0.000810,0.000690
-0.874626,-0.000077,0.000690
-0.871736,0.001025,0.000693
-0.871597,0.002431,0.000693
-0.871566,-0.000850,0.000693
-0.868239,-0.000473,0.000697
-0.866841,-0.000233,0.000698
-0.866447,0.000056,0.000698
-0.862658,-0.000111,0.000702
-0.862607,0.000597,0.000702
-0.862292,0.000235,0.000702
-0.861085,0.001011,0.000704
-0.858050,0.000090,0.000707
-0.857764,0.000277,0.000707
-0.857764,0.001091,0.000707
-0.857160,0.001331,0.000708
-0.855683,0.000819,0.000709
-0.853888,0.001663,0.000711
-0.853479,0.001334,0.000712
-0.849762,0.001153,0.000716
-0.849265,0.000858,0.000717
-0.848687,0.000710,0.000717
-0.848687,0.000891,0.000717
-0.847799,-0.000236,0.000718
-0.846003,0.001221,0.000720
-0.844920,0.000923,0.000722
-0.844779,0.000445,0.000722
-0.839610,0.000744,0.000728
-0.839610,0.000629,0.000728
-0.839537,0.000687,0.000728
-0.838863,-0.000785,0.000729
-0.835223,0.000251,0.000733
-0.834747,0.000630,0.000734
-0.834157,-0.001120,0.000735
-0.833306,0.000858,0.000736
-0.833186,0.000810,0.000736
-0.827752,0.001273,0.000743
-0.826901,0.000734,0.000744
-0.826094,0.000601,0.000745
-0.825185,0.002393,0.000747
-0.821456,0.000764,0.000752
-0.821456,0.001791,0.000752
-0.820230,0.001442,0.000753
-0.817961,0.001473,0.000757
-0.817080,0.000208,0.000758
-0.816966,0.000420,0.000758
-0.816641,0.000489,0.000758
-0.816610,-0.001280,0.000758
-0.813942,0.001388,0.000762
-0.812630,0.000827,0.000764
-0.812379,0.001733,0.000765
-0.812379,0.001210,0.000765
-0.809022,0.001195,0.000770
-0.808322,-0.000395,0.000771
-0.807838,0.001265,0.000771
-0.805713,0.000168,0.000775
-0.805529,0.000412,0.000775
-0.804321,0.001513,0.000777
-0.802618,0.001269,0.000780
-0.801866,-0.000678,0.000781
-0.800082,0.002112,0.000784
-0.799536,-0.001045,0.000785
-0.796483,0.000271,0.000790
-0.794226,0.000728,0.000793
-0.794226,0.000240,0.000793
-0.791746,0.001171,0.000798
-0.791143,0.000726,0.000799
-0.791103,0.000843,0.000799
-0.789828,0.001268,0.000801
-0.789582,-0.000983,0.000801
-0.785149,-0.000691,0.000809
-0.783458,0.000896,0.000812
-0.782204,-0.000270,0.000815
-0.780453,0.002259,0.000818
-0.780340,0.001643,0.000818
-0.776678,0.001369,0.000825
-0.776072,0.000611,0.000826
-0.776072,-0.000888,0.000826
-0.775335,-0.000702,0.000828
-0.775169,0.000168,0.000828
-0.773695,0.000158,0.000831
-0.773264,0.001218,0.000832
-0.772196,0.001470,0.000834
-0.771325,-0.000883,0.000836
-0.770723,-0.001042,0.000837
-0.766995,-0.000031,0.000845
-0.766881,0.001773,0.000845
-0.764325,-0.000218,0.000850
-0.762197,0.000313,0.000855
-0.762160,0.002092,0.000855
-0.760842,0.000527,0.000858
-0.759234,0.003155,0.000861
-0.758813,0.001988,0.000862
-0.758593,-0.000794,0.000862
-0.757918,0.000647,0.000864
-0.757918,0.001951,0.000864
-0.756317,0.001288,0.000868
-0.755386,0.000236,0.000870
-0.753429,-0.000197,0.000874
-0.753069,0.000383,0.000875
-0.748841,-0.001364,0.000885
-0.748841,0.001387,0.000885
-0.748050,0.001970,0.000887
-0.747643,0.001725,0.000888
-0.746446,0.002345,0.000891
-0.746350,-0.001084,0.000891
-0.742017,-0.000126,0.000901
-0.739764,-0.000026,0.000907
-0.739764,0.000731,0.000907
-0.737507,0.000237,0.000913
-0.737286,0.001079,0.000913
-0.734812,-0.000808,0.000920
-0.733126,0.001691,0.000924
-0.731857,0.002594,0.000928
-0.730687,0.000848,0.000931
-0.730687,0.001253,0.000931
-0.730311,0.001392,0.000932
-0.728568,0.001177,0.000937
-0.727751,0.000966,0.000939
-0.726523,-0.000157,0.000943
-0.725684,0.000836,0.000945
-0.725441,0.003274,0.000946
-0.721610,0.001919,0.000957
-0.721610,0.001065,0.000957
-0.719628,-0.000978,0.000962
-0.718608,0.002397,0.000965
-0.717364,0.001694,0.000969
-0.717153,-0.002431,0.000970
-0.716640,0.000411,0.000971
-0.716556,-0.000019,0.000972
-0.713099,0.000858,0.000982
-0.712533,0.001008,0.000984
-0.710689,0.004227,0.000990
-0.710376,0.001256,0.000991
-0.708865,-0.000718,0.000996
