# Training inputs, Training outputs, Predictions
-0.992079,0.061469,0.069389
-0.982921,0.075322,0.070380
-0.971825,0.072105,0.071646
-0.969544,0.086827,0.071915
-0.953044,0.090435,0.073958
-0.950225,0.076200,0.074324
-0.937208,0.069276,0.076081
-0.926628,0.082452,0.077592
-0.924409,0.068886,0.077918
-0.906913,0.074538,0.080611
-0.906025,0.065724,0.080754
-0.890286,0.080551,0.083373
-0.881431,0.083965,0.084926
-0.860782,0.092117,0.088778
-0.845780,0.092000,0.091784
-0.836233,0.098662,0.093790
-0.817627,0.086628,0.097915
-0.800066,0.098728,0.102077
-0.791036,0.109013,0.104324
-0.788493,0.117136,0.104970
-0.768521,0.135664,0.110256
-0.754352,0.151278,0.114244
-0.745839,0.112926,0.116742
-0.743870,0.119983,0.117331
-0.729229,0.141306,0.121850
-0.722390,0.154805,0.124048
-0.708638,0.117455,0.128648
-0.700642,0.110240,0.131442
-0.698735,0.138108,0.132121
-0.686700,0.168387,0.136536
-0.685029,0.153349,0.137167
-0.662924,0.160684,0.145960
-0.655444,0.192548,0.149139
-0.653601,0.158562,0.149940
-0.640830,0.145126,0.155681
-0.635804,0.152666,0.158040
-0.617210,0.124172,0.167296
-0.610247,0.160549,0.170995
-0.608466,0.122314,0.171963
-0.596631,0.101547,0.178633
-0.583997,0.197612,0.186237
-0.571497,0.170671,0.194298
-0.563331,0.242719,0.199875
-0.552432,0.259106,0.207730
-0.534011,0.211776,0.222157
-0.525783,0.293132,0.229103
-0.519853,0.239061,0.234314
-0.518196,0.254296,0.235800
-0.508232,0.167618,0.245039
-0.491735,0.418370,0.261500
-0.480069,0.288551,0.274058
-0.473062,0.427775,0.281980
-0.464033,0.280656,0.292613
-0.445604,0.320310,0.315831
-0.434355,0.318206,0.331007
-0.432218,0.336564,0.333975
-0.419834,0.350564,0.351700
-0.399474,0.400358,0.382708
-0.384261,0.362735,0.407260
-0.375635,0.393087,0.421646
-0.342927,0.501642,0.478576
-0.339063,0.492134,0.485489
-0.331436,0.464122,0.499213
-0.307212,0.437194,0.543225
-0.297213,0.442678,0.561467
-0.287236,0.696735,0.579662
-0.279528,0.721418,0.593700
-0.261081,0.701633,0.627211
-0.251500,0.760175,0.644581
-0.248669,0.592662,0.649710
-0.247388,0.652414,0.652032
-0.243037,0.543226,0.659918
-0.228632,0.723648,0.686062
-0.205786,0.688964,0.727742
-0.202253,0.690075,0.734214
-0.198838,0.655005,0.740475
-0.177735,0.896828,0.779158
-0.168819,0.758497,0.795384
-0.160072,0.850981,0.811131
-0.158274,0.836856,0.814338
-0.157118,0.837958,0.816394
-0.126839,0.850714,0.867694
-0.122688,0.824844,0.874209
-0.114358,0.864980,0.886798
-0.113077,0.804268,0.888671
-0.110439,0.814910,0.892475
-0.076558,0.973302,0.933972
-0.067880,0.956068,0.942185
-0.066240,1.017846,0.943619
-0.022930,0.948978,0.967893
-0.022683,0.949604,0.967957
-0.022041,1.000761,0.968119
-0.021714,0.974056,0.968199
0.022158,0.939090,0.966262
0.022515,0.940713,0.966146
0.023421,0.994248,0.965846
0.025851,0.936195,0.964993
0.061835,0.965381,0.944307
0.066357,0.974192,0.940685
0.068556,0.945266,0.938845
0.076747,0.904608,0.931543
0.107966,0.830095,0.897556
0.112909,0.854990,0.891330
0.113690,0.832536,0.890326
0.114211,0.869310,0.889653
0.127644,0.901164,0.871505
0.158106,0.927735,0.825049
0.159925,0.862182,0.822066
0.198955,1.024425,0.753480
0.200228,0.635048,0.751120
0.203304,0.742819,0.745388
0.203960,0.654557,0.744160
0.229437,0.497198,0.695456
0.246358,0.664385,0.662320
0.248501,0.633626,0.658099
0.251353,0.719967,0.652475
0.280333,0.623374,0.595295
0.292489,0.655767,0.571496
0.294229,0.649722,0.568107
0.297067,0.590483,0.562593
0.331229,0.490143,0.497670
0.331553,0.525133,0.497072
0.338620,0.339783,0.484069
0.338896,0.408828,0.483566
0.339364,0.446468,0.482710
0.342781,0.487929,0.476494
0.375752,0.429537,0.418786
0.382126,0.382773,0.408146
0.384093,0.460629,0.404898
0.384751,0.549767,0.403815
0.388495,0.460979,0.397693
0.419951,0.335008,0.348788
0.429634,0.311820,0.334677
0.430882,0.360580,0.332891
0.433022,0.315655,0.329846
0.434208,0.341062,0.328168
0.464150,0.348786,0.288087
0.474487,0.249287,0.275268
0.479922,0.327310,0.268736
0.519685,0.179736,0.225253
0.523144,0.200103,0.221820
0.525636,0.192907,0.219380
0.552549,0.188256,0.194801
0.565038,0.229501,0.184454
0.569274,0.187394,0.181091
0.585712,0.216513,0.168721
0.610079,0.165117,0.152274
0.610173,0.145801,0.152215
0.615405,0.134127,0.148963
0.617064,0.136501,0.147952
0.640947,0.130343,0.134400
0.655308,0.120313,0.127108
0.662778,0.144684,0.123551
0.685146,0.144535,0.113806
0.687505,0.113681,0.112853
0.707667,0.098595,0.105248
0.708492,0.110627,0.104956
0.729346,0.096899,0.098067
0.738401,0.100360,0.095345
0.745577,0.091844,0.093297
0.773545,0.123644,0.086155
0.789298,0.104489,0.082666
0.790712,0.093515,0.082370
0.790868,0.101396,0.082337
0.799919,0.080873,0.080507
0.799929,0.065548,0.080505
0.817744,0.070735,0.077206
0.835847,0.072468,0.074227
0.836065,0.070540,0.074193
0.840194,0.071801,0.073564
0.845633,0.065884,0.072760
0.846060,0.066304,0.072698
0.881263,0.077270,0.068157
0.891091,0.077281,0.067069
0.892190,0.077960,0.066952
0.926460,0.049272,0.063698
0.937061,0.062795,0.062835
0.938321,0.058901,0.062736
0.941987,0.071453,0.062455
0.971251,0.046605,0.060438
0.971657,0.078640,0.060413
0.984452,0.075429,0.059652
0.994541,0.047410,0.059097
