# Training inputs, Training outputs, Predictions
-0.992079,0.067929,0.066116
-0.982921,0.062313,0.067429
-0.971825,0.081003,0.069060
-0.969544,0.069980,0.069401
-0.953044,0.067194,0.071926
-0.950225,0.068246,0.072369
-0.937208,0.073852,0.074454
-0.926628,0.078204,0.076202
-0.924409,0.062582,0.076575
-0.906913,0.073052,0.079597
-0.906025,0.075555,0.079754
-0.890286,0.100352,0.082608
-0.881431,0.094483,0.084271
-0.860782,0.103284,0.088322
-0.845780,0.088575,0.091428
-0.836233,0.087591,0.093482
-0.817627,0.103354,0.097671
-0.800066,0.094282,0.101869
-0.791036,0.120745,0.104128
-0.788493,0.144624,0.104777
-0.768521,0.138220,0.110086
-0.754352,0.130279,0.114094
-0.745839,0.114332,0.116607
-0.743870,0.157155,0.117200
-0.729229,0.107616,0.121755
-0.722390,0.117523,0.123975
-0.708638,0.132616,0.128629
-0.700642,0.080445,0.131459
-0.698735,0.149537,0.132147
-0.686700,0.150334,0.136625
-0.685029,0.100517,0.137265
-0.662924,0.175123,0.146185
-0.655444,0.178636,0.149406
-0.653601,0.170932,0.150217
-0.640830,0.152137,0.156022
-0.635804,0.116257,0.158402
-0.617210,0.143908,0.167705
-0.610247,0.108378,0.171404
-0.608466,0.159016,0.172370
-0.596631,0.134147,0.179003
-0.583997,0.237549,0.186515
-0.571497,0.200996,0.194419
-0.563331,0.150453,0.199850
-0.552432,0.308979,0.207451
-0.534011,0.278304,0.221274
-0.525783,0.200528,0.227872
-0.519853,0.184811,0.232798
-0.518196,0.207959,0.234200
-0.508232,0.240415,0.242886
-0.491735,0.305247,0.258250
-0.480069,0.442463,0.269899
-0.473062,0.273535,0.277225
-0.464033,0.291338,0.287040
-0.445604,0.255637,0.308450
-0.434355,0.364304,0.322464
-0.432218,0.261847,0.325210
-0.419834,0.358878,0.341657
-0.399474,0.354617,0.370727
-0.384261,0.381638,0.394126
-0.375635,0.592503,0.408032
-0.342927,0.465899,0.464858
-0.339063,0.533083,0.471980
-0.331436,0.492340,0.486277
-0.307212,0.440500,0.533590
-0.297213,0.455712,0.553852
-0.287236,0.664475,0.574413
-0.279528,0.751501,0.590492
-0.261081,0.781324,0.629440
-0.251500,0.686446,0.649802
-0.248669,0.664673,0.655819
-0.247388,0.660354,0.658542
-0.243037,0.672322,0.667780
-0.228632,0.636507,0.698214
-0.205786,0.702518,0.745437
-0.202253,0.688661,0.752567
-0.198838,0.611110,0.759404
-0.177735,0.829602,0.800246
-0.168819,0.781527,0.816649
-0.160072,0.805264,0.832172
-0.158274,0.867507,0.835287
-0.157118,0.857431,0.837277
-0.126839,0.807327,0.885184
-0.122688,0.840253,0.891071
-0.114358,0.907228,0.902357
-0.113077,0.857118,0.904029
-0.110439,0.896178,0.907416
-0.076558,0.980465,0.944135
-0.067880,0.961633,0.951441
-0.066240,0.989484,0.952723
-0.022930,0.968514,0.975048
-0.022683,0.984703,0.975111
-0.022041,1.003764,0.975272
-0.021714,0.984481,0.975352
0.022158,0.936756,0.974478
0.022515,0.962197,0.974377
0.023421,0.999305,0.974114
0.025851,0.942085,0.973362
0.061835,0.963747,0.954201
0.066357,0.945938,0.950749
0.068556,0.966259,0.948990
0.076747,1.049787,0.941962
0.107966,0.704005,0.908616
0.112909,0.900904,0.902422
0.113690,0.777371,0.901422
0.114211,0.862958,0.900751
0.127644,0.781740,0.882567
0.158106,0.800687,0.835426
