# Training inputs, Training outputs, Predictions
-0.988091,1.544717,1.402773
-0.966580,1.642642,1.420378
-0.961236,1.530483,1.425752
-0.956050,1.342816,1.431422
-0.956050,1.552255,1.431422
-0.940815,1.388115,1.451065
-0.928202,1.262993,1.471354
-0.918004,1.484743,1.490985
-0.908000,1.365924,1.513502
-0.902951,1.533804,1.526228
-0.898104,1.463951,1.539370
-0.898104,1.457753,1.539370
-0.868313,1.677095,1.642302
-0.849421,1.870920,1.728428
-0.844666,1.612276,1.752503
-0.840158,1.595585,1.776121
-0.840158,1.912867,1.776121
-0.826772,1.949260,1.850158
-0.786381,2.691832,2.092302
-0.782211,2.239565,2.117731
-0.782211,2.275375,2.117731
-0.769751,2.476660,2.193665
-0.748536,2.417374,2.323551
-0.740324,2.392100,2.374649
-0.732263,2.131337,2.425644
-0.728096,2.399586,2.452420
-0.724265,2.180537,2.477321
-0.712729,2.047411,2.554239
-0.688647,3.120483,2.726296
-0.681098,2.890585,2.783901
-0.673684,2.775903,2.842273
-0.669811,3.077953,2.873488
-0.666319,3.289205,2.902050
-0.666319,3.092474,2.902050
-0.655708,3.416698,2.991259
-0.628759,2.466144,3.233095
-0.621871,3.027626,3.298019
-0.615105,3.033675,3.362858
-0.611525,3.327788,3.397553
-0.608373,2.850133,3.428323
-0.608373,3.012479,3.428323
-0.598687,3.559409,3.523981
-0.562645,4.173529,3.891316
-0.553240,4.544338,3.989293
-0.541665,4.418440,4.110808
-0.508981,4.444519,4.459474
-0.503418,4.553471,4.519795
-0.494955,4.133168,4.612243
-0.484644,4.949918,4.726181
-0.449093,4.945313,5.133756
-0.389204,7.291869,5.899610
-0.380789,6.702754,6.017319
-0.378385,7.562031,6.051425
-0.376587,6.582498,6.077068
-0.329315,7.007929,6.791089
-0.322209,7.887566,6.903912
-0.320100,5.890314,6.937603
-0.318641,5.821680,6.960942
-0.269427,8.062419,7.756242
-0.266512,8.040526,7.802825
-0.263630,8.787360,7.848693
-0.261814,7.751854,7.877502
-0.256558,8.654836,7.960427
-0.209538,8.768491,8.654691
-0.207285,8.326149,8.685162
-0.205051,9.689923,8.715076
-0.202749,9.058767,8.745595
-0.202749,8.623325,8.745595
-0.146472,9.316378,9.380125
-0.144802,9.437379,9.395483
-0.144802,8.804807,9.395483
-0.087893,9.921389,9.796921
-0.086959,10.177494,9.801582
-0.086856,9.692104,9.802094
-0.085493,10.240945,9.808775
-0.029872,9.836596,9.976717
-0.029605,9.459623,9.977049
-0.029314,9.918024,9.977407
-0.028910,10.424126,9.977896
-0.028910,9.405201,9.977896
-0.028674,10.740733,9.978176
0.028550,9.785591,9.948410
0.029037,10.651819,9.947340
0.029037,9.541199,9.947340
0.029265,10.178280,9.946831
0.029611,10.426617,9.946058
0.030017,9.701171,9.945143
0.085571,9.567970,9.731060
0.086983,10.638116,9.723335
0.087844,9.561057,9.718565
0.089905,9.638562,9.706984
0.144929,8.572082,9.309809
0.144929,8.807637,9.309809
0.146182,8.940014,9.298832
0.149794,8.509729,9.266697
0.202875,7.609900,8.718006
0.202875,9.832118,8.718006
0.205002,8.931739,8.693226
0.207301,8.159691,8.666228
0.256636,7.874812,8.036425
0.260822,8.245790,7.979114
0.260822,8.834210,7.979114
0.262752,8.762825,7.952515
0.266527,8.492698,7.900182
0.313657,6.505594,7.219140
0.318768,7.525143,7.142965
0.318768,6.610414,7.142965
0.321037,7.001834,7.109047
0.322161,6.370523,7.092234
0.325754,5.895378,7.038369
0.329460,7.168553,6.982687
0.370679,7.038222,6.359232
0.376714,6.582580,6.267998
0.379322,6.994251,6.228632
0.380740,6.728355,6.207253
0.389349,6.328499,6.077699
0.444207,4.420231,5.272596
0.449237,5.035862,5.201210
0.484722,5.923989,4.712701
0.492607,4.181276,4.608030
0.492607,4.592797,4.608030
0.495893,4.785315,4.564857
0.497898,3.525700,4.538636
0.503434,3.912010,4.466771
0.550553,3.883026,3.886912
0.550553,4.863682,3.886912
0.562660,3.598886,3.747450
0.569015,4.009677,3.675851
0.598765,4.109138,3.355429
0.612463,3.408090,3.216150
0.615056,2.811558,3.190370
0.621887,2.909035,3.123371
0.628903,2.913325,3.055902
0.655786,2.991050,2.810146
0.666446,2.877907,2.718275
0.666446,3.014754,2.718275
0.673635,2.592047,2.658092
0.688792,2.960888,2.535888
0.712808,2.483996,2.355099
0.724392,2.474285,2.273431
0.724392,2.011273,2.273431
0.729033,1.894706,2.241709
0.732214,2.042479,2.220292
0.740340,2.046072,2.166783
0.748681,2.145650,2.113625
0.769829,2.502919,1.986700
0.782338,1.975999,1.916783
0.782338,2.081810,1.916783
0.790793,1.271520,1.871630
0.799566,1.794902,1.826531
0.808569,1.825365,1.782063
0.840285,1.926160,1.639352
0.840285,1.564308,1.639352
0.845604,1.779672,1.617444
0.849373,1.802126,1.602257
0.858793,1.521245,1.565490
0.868458,1.726499,1.529491
0.883872,1.772585,1.475535
0.898231,1.890190,1.428899
0.898231,1.958923,1.428899
0.903889,1.136501,1.411438
0.940894,0.996276,1.308961
0.956177,1.275224,1.272074
0.956177,1.191348,1.272074
0.962174,1.440447,1.258392
0.966531,1.326905,1.248719
0.977246,1.352654,1.225856
0.997915,1.136682,1.185261
