,0,1,time,energy
74,-0.6090563720703126,-42.9875,100,200
75,-0.6043900146484376,58.2422,100,200
76,-0.5997236572265625,65.8504,100,200
77,-0.5950572998046875,-51.7972,100,200
78,-0.5903909423828125,23.1456,100,200
79,-0.5857245849609376,73.7957,100,200
80,-0.5810582275390626,60.1705,100,200
81,-0.5763918701171875,-79.1997,100,200
82,-0.5717255126953125,49.8614,100,200
83,-0.5670591552734375,130.987,100,200
84,-0.5623927978515626,67.9326,100,200
85,-0.5577264404296876,80.9825,100,200
86,-0.5530600830078125,244.774,100,200
87,-0.5483937255859375,92.2727,100,200
88,-0.5437273681640625,58.8288,100,200
89,-0.5390610107421876,25.5383,100,200
90,-0.5343946533203126,107.012,100,200
91,-0.5297282958984375,128.354,100,200
92,-0.5250619384765625,56.2558,100,200
93,-0.5203955810546875,167.286,100,200
94,-0.5157292236328126,74.2685,100,200
95,-0.5110628662109375,329.134,100,200
96,-0.5063965087890625,63.6292,100,200
97,-0.5017301513671875,38.4237,100,200
98,-0.4970637939453125,33.9776,100,200
99,-0.49239743652343754,157.809,100,200
100,-0.48773107910156255,236.384,100,200
101,-0.4830647216796875,192.708,100,200
102,-0.4783983642578125,97.9786,100,200
103,-0.4737320068359375,117.308,100,200
104,-0.46906564941406254,19.9047,100,200
105,-0.46439929199218755,129.83,100,200
106,-0.45973293457031256,126.277,100,200
107,-0.45506657714843757,206.53,100,200
108,-0.4504002197265625,97.3632,100,200
109,-0.4457338623046875,145.34,100,200
110,-0.44106750488281254,159.255,100,200
111,-0.4364011474609375,13.4139,100,200
112,-0.43173479003906257,184.493,100,200
113,-0.4270684326171875,305.41,100,200
114,-0.4224020751953126,138.865,100,200
115,-0.41773571777343754,152.169,100,200
116,-0.4130693603515625,259.466,100,200
117,-0.40840300292968756,143.739,100,200
118,-0.4037366455078125,239.245,100,200
119,-0.3990702880859376,110.998,100,200
120,-0.39440393066406254,-25.0001,100,200
121,-0.3897375732421875,69.9861,100,200
122,-0.38507121582031256,198.739,100,200
123,-0.3804048583984375,259.91,100,200
124,-0.3757385009765626,318.171,100,200
125,-0.37107214355468754,193.852,100,200
126,-0.3664057861328125,301.413,100,200
127,-0.36173942871093756,287.776,100,200
128,-0.3570730712890625,275.746,100,200
129,-0.3524067138671876,533.789,100,200
130,-0.34774035644531254,440.619,100,200
131,-0.3430739990234375,554.821,100,200
132,-0.33840764160156256,545.646,100,200
133,-0.3337412841796875,501.024,100,200
134,-0.3290749267578126,407.765,100,200
135,-0.32440856933593754,484.765,100,200
136,-0.3197422119140625,721.327,100,200
137,-0.31507585449218756,572.014,100,200
138,-0.3104094970703125,367.642,100,200
139,-0.3057431396484376,415.852,100,200
140,-0.30107678222656253,460.998,100,200
141,-0.2964104248046875,593.822,100,200
142,-0.29174406738281256,574.461,100,200
143,-0.2870777099609375,783.184,100,200
144,-0.2824113525390626,779.701,100,200
145,-0.27774499511718753,828.812,100,200
146,-0.2730786376953126,728.441,100,200
147,-0.26841228027343755,818.89,100,200
148,-0.2637459228515625,877.382,100,200
149,-0.2590795654296876,1031.16,100,200
150,-0.25441320800781253,1163.49,100,200
151,-0.2497468505859376,1217.75,100,200
152,-0.24508049316406255,1336.65,100,200
153,-0.2404141357421875,1037.27,100,200
154,-0.23574777832031257,1135.69,100,200
155,-0.23108142089843753,1057.01,100,200
156,-0.2264150634765626,1083.68,100,200
157,-0.22174870605468755,1327.08,100,200
158,-0.2170823486328125,1568.76,100,200
159,-0.21241599121093757,1507.79,100,200
160,-0.20774963378906253,1701.82,100,200
161,-0.2030832763671876,1850.03,100,200
162,-0.19841691894531255,2060.86,100,200
163,-0.1937505615234375,2051.12,100,200
164,-0.18908420410156257,2324.24,100,200
165,-0.18441784667968752,2446.77,100,200
166,-0.1797514892578126,2424.62,100,200
167,-0.17508513183593755,2935.16,100,200
168,-0.1704187744140625,3157.82,100,200
169,-0.16575241699218757,3752.46,100,200
170,-0.16108605957031252,3823.38,100,200
171,-0.1564197021484376,3636.41,100,200
172,-0.15175334472656254,3979.45,100,200
173,-0.1470869873046875,4408.68,100,200
174,-0.14242062988281257,4877.23,100,200
175,-0.13775427246093752,5434.74,100,200
176,-0.1330879150390626,5636.84,100,200
177,-0.12842155761718754,6434.58,100,200
178,-0.12375520019531261,7172.4,100,200
179,-0.11908884277343756,7709.44,100,200
180,-0.11442248535156252,8620.39,100,200
181,-0.10975612792968759,8834.13,100,200
182,-0.10508977050781254,10408.6,100,200
183,-0.10042341308593761,12055.3,100,200
184,-0.09575705566406256,13237.1,100,200
185,-0.09109069824218752,14441.8,100,200
186,-0.08642434082031258,16566.3,100,200
187,-0.08175798339843754,18146.1,100,200
188,-0.0770916259765626,20567.5,100,200
189,-0.07242526855468756,24117.0,100,200
190,-0.06775891113281252,29567.2,100,200
191,-0.06309255371093758,36398.1,100,200
192,-0.05842619628906254,46156.7,100,200
193,-0.053759838867187604,57953.2,100,200
194,-0.04909348144531256,75345.4,100,200
195,-0.044427124023437514,98114.8,100,200
196,-0.03976076660156258,132444.0,100,200
197,-0.035094409179687536,182223.0,100,200
198,-0.030428051757812602,250832.0,100,200
199,-0.025761694335937557,341120.0,100,200
200,-0.021095336914062512,446836.0,100,200
201,-0.01642897949218758,554826.0,100,200
202,-0.011762622070312534,650623.0,100,200
203,-0.0070962646484376,718468.0,100,200
204,-0.0024299072265625554,739770.0,100,200
205,0.0022364501953124893,719886.0,100,200
206,0.006902807617187423,658873.0,100,200
207,0.011569165039062468,561263.0,100,200
208,0.0162355224609374,457831.0,100,200
209,0.020901879882812446,356106.0,100,200
210,0.02556823730468738,265181.0,100,200
211,0.030234594726562425,193347.0,100,200
212,0.03490095214843747,137326.0,100,200
213,0.0395673095703124,98795.3,100,200
214,0.04423366699218734,71883.8,100,200
215,0.04890002441406238,54549.2,100,200
216,0.05356638183593743,43016.0,100,200
217,0.05823273925781247,33944.8,100,200
218,0.06289909667968752,28499.6,100,200
219,0.06756545410156234,24766.3,100,200
220,0.07223181152343738,22065.6,100,200
221,0.07689816894531243,20025.2,100,200
222,0.08156452636718747,17161.6,100,200
223,0.08623088378906252,14961.0,100,200
224,0.09089724121093734,12763.9,100,200
225,0.09556359863281239,10977.7,100,200
226,0.10022995605468743,9717.34,100,200
227,0.10489631347656247,8794.97,100,200
228,0.10956267089843752,8517.6,100,200
229,0.11422902832031234,8223.33,100,200
230,0.11889538574218739,7098.8,100,200
231,0.12356174316406243,6028.4,100,200
232,0.12822810058593748,5745.6,100,200
233,0.13289445800781252,5374.54,100,200
234,0.13756081542968734,4754.16,100,200
235,0.1422271728515624,4329.42,100,200
236,0.14689353027343743,3979.14,100,200
237,0.15155988769531248,3695.68,100,200
238,0.15622624511718752,3404.41,100,200
239,0.16089260253906235,3309.33,100,200
240,0.1655589599609374,2883.99,100,200
241,0.17022531738281244,2681.18,100,200
242,0.17489167480468748,2710.76,100,200
243,0.17955803222656253,2559.66,100,200
244,0.18422438964843735,2339.4,100,200
245,0.1888907470703124,2098.23,100,200
246,0.19355710449218744,2026.12,100,200
247,0.19822346191406248,1992.55,100,200
248,0.20288981933593753,1780.64,100,200
249,0.20755617675781235,1768.34,100,200
250,0.2122225341796874,1582.07,100,200
251,0.21688889160156244,1587.19,100,200
252,0.22155524902343748,1378.4,100,200
253,0.22622160644531253,1315.58,100,200
254,0.23088796386718735,1470.0,100,200
255,0.2355543212890624,1482.0,100,200
256,0.24022067871093744,1330.36,100,200
257,0.24488703613281249,1251.43,100,200
258,0.2495533935546873,1138.57,100,200
259,0.25421975097656235,1126.18,100,200
260,0.2588861083984374,1158.5,100,200
261,0.26355246582031244,1020.32,100,200
262,0.2682188232421875,925.99,100,200
263,0.2728851806640623,833.509,100,200
264,0.27755153808593735,830.753,100,200
265,0.2822178955078124,844.999,100,200
266,0.28688425292968744,849.115,100,200
267,0.2915506103515625,641.778,100,200
268,0.2962169677734373,420.426,100,200
269,0.30088332519531236,482.26,100,200
270,0.3055496826171874,605.23,100,200
271,0.31021604003906245,461.456,100,200
272,0.3148823974609375,539.39,100,200
273,0.3195487548828123,661.708,100,200
274,0.32421511230468736,347.702,100,200
275,0.3288814697265624,433.17,100,200
276,0.33354782714843745,529.058,100,200
277,0.3382141845703125,493.568,100,200
278,0.3428805419921873,617.278,100,200
279,0.34754689941406236,430.803,100,200
280,0.3522132568359374,492.971,100,200
281,0.35687961425781245,371.562,100,200
282,0.3615459716796875,463.72,100,200
283,0.3662123291015623,454.612,100,200
284,0.37087868652343736,475.18,100,200
285,0.3755450439453124,574.617,100,200
286,0.38021140136718745,474.505,100,200
287,0.3848777587890625,385.636,100,200
288,0.3895441162109373,404.257,100,200
289,0.39421047363281236,201.378,100,200
290,0.3988768310546874,379.93,100,200
291,0.40354318847656245,285.609,100,200
292,0.4082095458984375,380.945,100,200
293,0.4128759033203123,348.524,100,200
294,0.41754226074218737,295.481,100,200
295,0.4222086181640624,320.952,100,200
296,0.42687497558593746,362.952,100,200
297,0.4315413330078125,246.158,100,200
298,0.4362076904296873,129.631,100,200
299,0.44087404785156237,237.032,100,200
300,0.4455404052734374,267.56,100,200
301,0.45020676269531246,313.907,100,200
302,0.4548731201171875,235.883,100,200
303,0.4595394775390623,396.994,100,200
304,0.46420583496093737,208.189,100,200
305,0.4688721923828124,171.223,100,200
306,0.47353854980468746,178.456,100,200
307,0.4782049072265625,86.4512,100,200
308,0.4828712646484373,232.978,100,200
309,0.48753762207031237,65.3702,100,200
310,0.4922039794921874,212.333,100,200
311,0.49687033691406246,146.963,100,200
312,0.5015366943359375,96.8055,100,200
313,0.5062030517578123,210.577,100,200
314,0.5108694091796874,187.614,100,200
315,0.5155357666015624,125.202,100,200
316,0.5202021240234375,34.6012,100,200
317,0.5248684814453125,140.283,100,200
318,0.5295348388671873,132.4,100,200
319,0.5342011962890624,210.997,100,200
320,0.5388675537109374,162.866,100,200
321,0.5435339111328125,158.245,100,200
322,0.5482002685546873,167.497,100,200
323,0.5528666259765623,127.73,100,200
324,0.5575329833984374,108.636,100,200
325,0.5621993408203124,131.845,100,200
326,0.5668656982421875,57.1512,100,200
327,0.5715320556640623,130.52,100,200
328,0.5761984130859373,126.74,100,200
329,0.5808647705078124,160.859,100,200
330,0.5855311279296874,146.567,100,200
331,0.5901974853515625,164.392,100,200
332,0.5948638427734373,273.746,100,200
333,0.5995302001953123,173.194,100,200
334,0.6041965576171874,114.451,100,200
335,0.6088629150390624,152.632,100,200
336,0.6135292724609375,128.117,100,200
337,0.6181956298828123,157.988,100,200
338,0.6228619873046873,103.175,100,200
339,0.6275283447265624,137.63,100,200
340,0.6321947021484374,146.58,100,200
341,0.6368610595703125,28.3458,100,200
342,0.6415274169921873,126.517,100,200
343,0.6461937744140623,76.1443,100,200
344,0.6508601318359374,104.545,100,200
345,0.6555264892578124,-12.4226,100,200
346,0.6601928466796875,107.361,100,200
347,0.6648592041015623,68.6742,100,200
348,0.6695255615234373,120.415,100,200
349,0.6741919189453124,52.1557,100,200
350,0.6788582763671874,107.976,100,200
351,0.6835246337890625,24.2155,100,200
352,0.6881909912109373,56.7998,100,200
353,0.6928573486328123,148.407,100,200
354,0.6975237060546874,165.821,100,200
355,0.7021900634765624,80.4042,100,200
356,0.7068564208984375,28.163,100,200
357,0.7115227783203123,44.7506,100,200
358,0.7161891357421873,152.809,100,200
359,0.7208554931640624,131.214,100,200
360,0.7255218505859374,72.7343,100,200
361,0.7301882080078125,7.35056,100,200
362,0.7348545654296873,98.3363,100,200
363,0.7395209228515623,-16.1624,100,200
364,0.7441872802734374,15.911,100,200
365,0.7488536376953124,81.1753,100,200
366,0.7535199951171875,4.68476,100,200
367,0.7581863525390623,-7.31577,100,200
368,0.7628527099609373,35.9729,100,200
369,0.7675190673828124,79.2616,100,200
370,0.7721854248046874,99.6794,100,200
371,0.7768517822265625,46.0641,100,200
372,0.7815181396484373,-44.7994,100,200
373,0.7861844970703123,27.4023,100,200
374,0.7908508544921874,33.0929,100,200
375,0.7955172119140624,106.137,100,200
376,0.8001835693359375,133.204,100,200
377,0.8048499267578123,5.5691,100,200
378,0.8095162841796874,80.7594,100,200
379,0.8141826416015624,193.302,100,200
380,0.8188489990234374,82.5033,100,200
381,0.8235153564453125,90.488,100,200
382,0.8281817138671873,-34.2559,100,200
383,0.8328480712890624,-25.5187,100,200
384,0.8375144287109374,37.9659,100,200
385,0.8421807861328124,54.0418,100,200
386,0.8468471435546873,-45.3839,100,200
387,0.8515135009765623,-24.6017,100,200
388,0.8561798583984374,45.7026,100,200
389,0.8608462158203124,-62.8923,100,200
390,0.8655125732421874,140.007,100,200
391,0.8701789306640623,121.677,100,200
392,0.8748452880859373,-37.6979,100,200
393,0.8795116455078124,46.9163,100,200
394,0.8841780029296874,193.111,100,200
395,0.8888443603515624,94.1651,100,200
396,0.8935107177734373,101.366,100,200
397,0.8981770751953123,136.945,100,200
398,0.9028434326171874,10.7684,100,200
399,0.9075097900390624,144.714,100,200
400,0.9121761474609374,60.6398,100,200
401,0.9168425048828123,-109.326,100,200
402,0.9215088623046873,118.098,100,200
403,0.9261752197265624,28.9848,100,200
404,0.9308415771484374,100.038,100,200
405,0.9355079345703124,210.341,100,200
406,0.9401742919921873,64.4694,100,200
407,0.9448406494140623,161.723,100,200
408,0.9495070068359374,84.3776,100,200
409,0.9541733642578124,12.5871,100,200
410,0.9588397216796875,79.4096,100,200
411,0.9635060791015623,33.7297,100,200
412,0.9681724365234373,-23.7002,100,200
413,0.9728387939453124,102.428,100,200
414,0.9775051513671874,58.8445,100,200
415,0.9821715087890625,172.141,100,200
416,0.9868378662109373,19.2867,100,200
417,0.9915042236328123,33.2409,100,200
418,0.9961705810546874,45.0889,100,200
419,1.0008369384765623,57.0624,100,200
420,1.0055032958984373,-8.69603,100,200
421,1.0101696533203124,-70.4528,100,200
422,1.0148360107421874,-40.7449,100,200
423,1.0195023681640625,62.7845,100,200
424,1.0241687255859375,-10.1142,100,200
425,1.0288350830078126,82.1214,100,200
426,1.0335014404296872,90.998,100,200
427,1.0381677978515622,99.143,100,200
428,1.0428341552734373,-7.0081,100,200
429,1.0475005126953123,137.843,100,200
430,1.0521668701171873,41.0743,100,200
431,1.0568332275390624,48.4646,100,200
432,1.0614995849609374,-99.5465,100,200
433,1.066165942382812,101.664,100,200
434,1.070832299804687,187.662,100,200
435,1.0754986572265621,36.9131,100,200
436,1.0801650146484372,80.3893,100,200
437,1.0848313720703122,18.6668,100,200
438,1.0894977294921873,-23.2882,100,200
439,1.0941640869140623,110.991,100,200
440,1.0988304443359374,95.3917,100,200
441,1.1034968017578124,106.055,100,200
442,1.1081631591796874,59.8223,100,200
443,1.112829516601562,23.3568,100,200
444,1.117495874023437,26.8915,100,200
445,1.1221622314453121,87.8773,100,200
446,1.1268285888671872,-17.4233,100,200
447,1.1314949462890622,56.0354,100,200
448,1.1361613037109373,171.185,100,200
449,1.1408276611328123,56.9501,100,200
450,1.1454940185546874,154.524,100,200
451,1.1501603759765624,-29.3077,100,200
452,1.1548267333984374,64.6553,100,200
453,1.159493090820312,29.1762,100,200
454,1.164159448242187,9.64213,100,200
455,1.1688258056640621,-3.26692,100,200
456,1.1734921630859372,47.1829,100,200
457,1.1781585205078122,71.6551,100,200
458,1.1828248779296873,71.7952,100,200
459,1.1874912353515623,31.6732,100,200
460,1.1921575927734374,81.624,100,200
461,1.1968239501953124,40.2574,100,200
462,1.2014903076171874,-43.9452,100,200
463,1.206156665039062,62.2713,100,200
464,1.210823022460937,-42.3731,100,200
465,1.2154893798828121,-2.02898,100,200
466,1.2201557373046872,26.027,100,200
467,1.2248220947265622,146.56,100,200
468,1.2294884521484373,53.6727,100,200
469,1.2341548095703123,-56.4528,100,200
470,1.2388211669921874,-57.6473,100,200
471,1.2434875244140624,-56.1939,100,200
472,1.2481538818359375,-30.7902,100,200
473,1.252820239257812,70.1268,100,200
474,1.257486596679687,123.233,100,200
475,1.2621529541015621,-79.6652,100,200
476,1.2668193115234372,-65.8323,100,200
477,1.2714856689453122,-50.5222,100,200
478,1.2761520263671873,-12.0717,100,200
479,1.2808183837890623,13.2025,100,200
480,1.2854847412109374,-85.7635,100,200
481,1.2901510986328124,-54.4672,100,200
482,1.294817456054687,14.7204,100,200
483,1.299483813476562,94.0364,100,200
484,1.304150170898437,52.631,100,200
485,1.3088165283203121,120.914,100,200
486,1.3134828857421872,-7.22923,100,200
487,1.3181492431640622,39.626,100,200
488,1.3228156005859373,80.3376,100,200
489,1.3274819580078123,-13.9001,100,200
490,1.3321483154296874,10.9182,100,200
491,1.3368146728515624,-41.5469,100,200
492,1.341481030273437,55.3968,100,200
493,1.346147387695312,16.7142,100,200
494,1.350813745117187,115.938,100,200
495,1.3554801025390621,-15.4011,100,200
496,1.3601464599609372,52.1053,100,200
497,1.3648128173828122,-129.546,100,200
498,1.3694791748046873,19.7781,100,200
499,1.3741455322265623,-25.9813,100,200
500,1.3788118896484374,84.859,100,200
501,1.3834782470703124,60.5407,100,200
502,1.388144604492187,123.863,100,200
503,1.392810961914062,112.234,100,200
504,1.397477319335937,-69.5923,100,200
505,1.4021436767578122,-47.9502,100,200
506,1.4068100341796872,31.3069,100,200
507,1.4114763916015622,20.5095,100,200
508,1.4161427490234373,41.7785,100,200
509,1.4208091064453123,43.2819,100,200
510,1.4254754638671874,-51.9199,100,200
511,1.4301418212890624,-59.5838,100,200
512,1.434808178710937,34.1569,100,200
513,1.439474536132812,-32.9595,100,200
514,1.444140893554687,-53.6022,100,200
515,1.4488072509765622,66.1338,100,200
516,1.4534736083984372,82.5933,100,200
517,1.4581399658203122,-33.5303,100,200
518,1.4628063232421873,-1.35563,100,200
519,1.4674726806640623,-100.599,100,200
520,1.4721390380859374,-126.818,100,200
521,1.4768053955078124,42.0521,100,200
522,1.481471752929687,8.93912,100,200
523,1.486138110351562,105.846,100,200
524,1.4908044677734371,69.4868,100,200
525,1.4954708251953122,3.78667,100,200
526,1.5001371826171872,-92.1574,100,200
527,1.5048035400390622,-0.124798,100,200
528,1.5094698974609373,-24.682,100,200
529,1.5141362548828123,-100.898,100,200
530,1.5188026123046874,21.9209,100,200
531,1.5234689697265624,-112.127,100,200
532,1.528135327148437,-0.162591,100,200
533,1.532801684570312,123.084,100,200
534,1.5374680419921871,39.5708,100,200
535,1.5421343994140622,58.1463,100,200
536,1.5468007568359372,-38.0562,100,200
537,1.5514671142578123,45.2943,100,200
538,1.5561334716796873,-74.9881,100,200
539,1.5607998291015623,-18.5298,100,200
540,1.5654661865234374,-48.1243,100,200
541,1.5701325439453124,35.58,100,200
542,1.574798901367187,174.672,100,200
543,1.579465258789062,-7.97678,100,200
544,1.5841316162109371,26.2761,100,200
545,1.5887979736328122,-1.6163,100,200
546,1.5934643310546872,35.4506,100,200
547,1.5981306884765623,-12.0696,100,200
548,1.6027970458984373,65.4933,100,200
549,1.6074634033203123,-8.55605,100,200
550,1.6121297607421874,-34.1801,100,200
551,1.616796118164062,12.9759,100,200
552,1.621462475585937,42.9196,100,200
553,1.626128833007812,-93.0904,100,200
554,1.6307951904296871,-3.34715,100,200
555,1.6354615478515622,36.0477,100,200
556,1.6401279052734372,-29.8942,100,200
557,1.6447942626953123,-37.5841,100,200
558,1.6494606201171873,44.8528,100,200
559,1.6541269775390623,-50.8078,100,200
560,1.6587933349609374,89.7029,100,200
561,1.663459692382812,27.4455,100,200
562,1.668126049804687,58.1496,100,200
563,1.672792407226562,-61.1909,100,200
564,1.6774587646484371,-32.5533,100,200
565,1.6821251220703122,44.5288,100,200
566,1.6867914794921872,-104.412,100,200
567,1.6914578369140623,9.92352,100,200
568,1.6961241943359373,-87.1233,100,200
569,1.7007905517578124,-70.1328,100,200
570,1.7054569091796874,-65.7825,100,200
571,1.710123266601562,41.0988,100,200
572,1.714789624023437,67.7447,100,200
573,1.719455981445312,39.7846,100,200
574,1.7241223388671871,78.3823,100,200
575,1.7287886962890622,32.6648,100,200
576,1.7334550537109372,-58.4892,100,200
577,1.7381214111328123,102.022,100,200
578,1.7427877685546873,78.1895,100,200
579,1.7474541259765624,32.6642,100,200
580,1.7521204833984374,-109.899,100,200
581,1.756786840820312,-61.5783,100,200
582,1.761453198242187,6.34991,100,200
583,1.766119555664062,-7.2751,100,200
584,1.7707859130859371,-2.73439,100,200
585,1.7754522705078122,71.9934,100,200
586,1.7801186279296872,-58.8788,100,200
587,1.7847849853515623,63.9136,100,200
588,1.7894513427734373,-34.572,100,200
589,1.7941177001953124,-22.4425,100,200
590,1.7987840576171874,-43.346,100,200
591,1.803450415039062,-75.5545,100,200
592,1.808116772460937,35.3796,100,200
593,1.812783129882812,17.0192,100,200
594,1.8174494873046871,-86.7596,100,200
595,1.8221158447265622,-65.5277,100,200
596,1.8267822021484372,31.9053,100,200
597,1.8314485595703123,6.91338,100,200
598,1.8361149169921873,-34.7001,100,200
599,1.8407812744140624,89.9083,100,200
600,1.8454476318359374,-57.9045,100,200
601,1.850113989257812,-31.062,100,200
602,1.854780346679687,-17.4164,100,200
603,1.859446704101562,55.685,100,200
604,1.8641130615234371,20.5317,100,200
605,1.8687794189453122,-43.2989,100,200
606,1.8734457763671872,16.5584,100,200
607,1.8781121337890623,-75.8284,100,200
608,1.8827784912109373,95.2749,100,200
609,1.8874448486328124,95.0476,100,200
610,1.892111206054687,40.1152,100,200
611,1.896777563476562,28.5589,100,200
612,1.901443920898437,-24.1989,100,200
613,1.906110278320312,111.9,100,200
614,1.9107766357421871,75.2083,100,200
615,1.9154429931640622,44.1651,100,200
616,1.9201093505859372,26.7567,100,200
617,1.9247757080078123,-53.7972,100,200
618,1.9294420654296873,-16.2624,100,200
619,1.9341084228515624,-110.937,100,200
620,1.938774780273437,93.4973,100,200
621,1.943441137695312,-59.5574,100,200
622,1.948107495117187,139.162,100,200
623,1.952773852539062,43.4379,100,200
624,1.9574402099609371,15.8125,100,200
625,1.9621065673828122,68.2968,100,200
626,1.9667729248046872,43.1258,100,200
627,1.9714392822265623,-13.0399,100,200
628,1.9761056396484373,-100.099,100,200
629,1.9807719970703124,72.3319,100,200
630,1.985438354492187,-218.603,100,200
631,1.990104711914062,-28.5164,100,200
632,1.994771069335937,-101.147,100,200
633,1.999437426757812,-124.648,100,200
634,2.004103784179687,-66.0736,100,200
635,2.008770141601562,70.3545,100,200
636,2.0134364990234372,-84.3338,100,200
637,2.0181028564453123,10.6498,100,200
638,2.0227692138671873,-32.3172,100,200
639,2.0274355712890624,69.4596,100,200
640,2.032101928710937,17.5636,100,200
641,2.036768286132812,-48.6284,100,200
642,2.041434643554687,67.2044,100,200
643,2.046101000976562,2.05522,100,200
644,2.050767358398437,-79.6176,100,200
645,2.055433715820312,-91.5467,100,200
646,2.0601000732421872,15.7296,100,200
647,2.0647664306640623,83.686,100,200
648,2.0694327880859373,-16.9919,100,200
649,2.0740991455078124,89.6831,100,200
650,2.078765502929687,-100.362,100,200
651,2.083431860351562,9.70451,100,200
652,2.088098217773437,-114.803,100,200
653,2.092764575195312,38.7746,100,200
654,2.097430932617187,20.4731,100,200
655,2.102097290039062,-32.0173,100,200
656,2.1067636474609372,18.3861,100,200
657,2.1114300048828123,-185.005,100,200
658,2.1160963623046873,-87.0846,100,200
659,2.1207627197265624,-27.4088,100,200
660,2.125429077148437,12.6989,100,200
661,2.130095434570312,26.7448,100,200
662,2.134761791992187,40.9148,100,200
663,2.139428149414062,-78.658,100,200
664,2.144094506835937,37.747,100,200
665,2.148760864257812,-45.02,100,200
666,2.1534272216796873,-65.7312,100,200
667,2.1580935791015623,-21.0825,100,200
668,2.1627599365234373,117.188,100,200
669,2.1674262939453124,80.8019,100,200
670,2.172092651367187,-42.8446,100,200
671,2.176759008789062,72.2982,100,200
672,2.181425366210937,-34.2095,100,200
673,2.186091723632812,-83.369,100,200
674,2.190758081054687,16.1528,100,200
675,2.195424438476562,40.6713,100,200
676,2.2000907958984373,-38.0834,100,200
677,2.2047571533203123,114.385,100,200
678,2.2094235107421873,-106.741,100,200
679,2.214089868164062,64.8727,100,200
680,2.218756225585937,13.4018,100,200
681,2.223422583007812,130.306,100,200
682,2.228088940429687,-0.337216,100,200
683,2.232755297851562,68.3652,100,200
684,2.237421655273437,63.5149,100,200
685,2.242088012695312,154.448,100,200
686,2.2467543701171873,-4.64622,100,200
687,2.2514207275390623,43.8758,100,200
688,2.2560870849609374,-18.0014,100,200
689,2.260753442382812,94.8802,100,200
690,2.265419799804687,24.7241,100,200
691,2.270086157226562,-47.1134,100,200
692,2.274752514648437,-13.1189,100,200
693,2.279418872070312,-33.8288,100,200
694,2.284085229492187,-75.8702,100,200
695,2.288751586914062,7.68096,100,200
