,x,y,sigma
0,-1.0,0.10241430364083319,0.0005654926223396551
1,-0.9999960022351269,0.10241430364083319,0.0005654926223396551
2,-0.999991976066951,0.10241430364083319,0.0005654926223396551
3,-0.9999879143946465,0.10241430364083319,0.0005654926223396551
4,-0.9990589843756449,0.10241430364083319,0.0005654926223396551
5,-0.9979129821147775,0.10241430364083319,0.0005654926223396551
6,-0.9979009888201582,0.10241430364083319,0.0005654926223396551
7,-0.9978889103156304,0.10241430364083319,0.0005654926223396551
8,-0.9978767252987171,0.10241430364083319,0.0005654926223396551
9,-0.9969513740958719,0.10241430364083319,0.0005654926223396551
10,-0.9958259642295549,0.10241430364083319,0.0005654926223396551
11,-0.9958059754051896,0.10241430364083319,0.0005654926223396551
12,-0.99578584456431,0.10241430364083319,0.0005654926223396551
13,-0.9957655362027876,0.10241430364083319,0.0005654926223396551
14,-0.9948437638160988,0.10244759676911835,0.0006089709102997557
15,-0.9937389463443325,0.10244759676911835,0.0006089709102997557
16,-0.9937109619902209,0.10244759676911835,0.0006089709102997557
17,-0.9936827788129894,0.10244759676911835,0.0006089709102997557
18,-0.9936543471068582,0.10244759676911835,0.0006089709102997557
19,-0.9927361535363257,0.10244759676911835,0.0006089709102997557
20,-0.99165192845911,0.10244759676911835,0.0006089709102997557
21,-0.9916159485752521,0.10244759676911835,0.0006089709102997557
22,-0.9915797130616689,0.10244759676911835,0.0006089709102997557
23,-0.9915431580109287,0.10244759676911835,0.0006089709102997557
24,-0.9906285432565527,0.10244759676911835,0.0006089709102997557
25,-0.9895649105738875,0.1022237989217747,0.0004560631337874104
26,-0.9895209351602835,0.1022237989217747,0.0004560631337874104
27,-0.9894766473103483,0.1022237989217747,0.0004560631337874104
28,-0.9894319689149993,0.1022237989217747,0.0004560631337874104
29,-0.9885209329767796,0.1022237989217747,0.0004560631337874104
30,-0.9874778926886649,0.1022237989217747,0.0004560631337874104
31,-0.9874259217453148,0.1022237989217747,0.0004560631337874104
32,-0.9873735815590279,0.1022237989217747,0.0004560631337874104
33,-0.9873207798190698,0.1022237989217747,0.0004560631337874104
34,-0.9864133226970065,0.1022237989217747,0.0004560631337874104
35,-0.9853908748034425,0.1022237989217747,0.0004560631337874104
36,-0.9853309083303461,0.1022237989217747,0.0004560631337874104
37,-0.9852705158077073,0.1022237989217747,0.0004560631337874104
38,-0.9852095907231404,0.1022237989217747,0.0004560631337874104
39,-0.9843057124172335,0.10262216729001405,0.00026634438170155313
40,-0.98330385691822,0.10262216729001405,0.00026634438170155313
41,-0.9832358949153774,0.10262216729001405,0.00026634438170155313
42,-0.9831674500563867,0.10262216729001405,0.00026634438170155313
43,-0.9830984016272111,0.10262216729001405,0.00026634438170155313
44,-0.9821981021374604,0.10262216729001405,0.00026634438170155313
45,-0.9812168390329975,0.10262216729001405,0.00026634438170155313
46,-0.9811408815004088,0.10262216729001405,0.00026634438170155313
47,-0.9810643843050663,0.10262216729001405,0.00026634438170155313
