# Chi2_train, Chi2_test
42558.085938,94111.703125
24.225849,57.499416
15.390038,36.694889
5.407574,13.610804
1.969943,5.093039
1.596646,3.355374
1.586697,3.304042
1.580395,3.320252
1.576550,3.215999
1.578848,3.255458
