# Chi2_train, Chi2_test
168204.375000,126668.734375
3.370582,6.365637
3.249066,6.135573
3.182345,6.019094
3.026878,5.738499
1.731672,3.540065
1.039840,2.078212
1.024917,2.078241
1.018963,2.077846
1.017867,2.057867
