# Chi2_train, Chi2_test
44802.355469,18303.941406
4.012511,7.407015
3.385323,7.732045
3.191767,6.159599
2.909693,5.673508
2.091697,4.248299
1.193170,2.444841
1.147452,2.416809
1.098030,2.389645
1.088746,2.387698
