# Chi2_train, Chi2_test
34085.828125,9939.129883
3.678958,2.930558
3.582091,2.764713
3.446734,2.636456
3.227171,9.300574
2.669748,2.436793
2.121345,2.034763
1.540337,1.392627
1.172538,1.172575
1.128398,1.163175
