# Chi2_train, Chi2_test
216073.843750,183331.031250
3.742193,6.688907
3.374562,6.360170
9.751081,6.174109
2.388165,4.749521
1.159955,2.374261
1.084473,2.245184
1.071560,2.229821
1.065418,2.221726
1.481538,3.267404
