# Chi2_train, Chi2_test
6739.546875,5038.974609
33.838375,38.089890
33.308235,37.559299
26.042570,30.098530
22.246410,25.910801
19.991442,23.531860
16.940054,19.919495
14.284788,17.276979
12.052222,15.131562
9.423549,12.482067
6.242732,9.903605
4.030113,7.718022
2.816626,6.628032
2.209726,5.963766
1.696277,5.659794
2.007264,6.437922
2.272077,6.864149
1.362343,5.460671
1.754869,5.563228
1.400555,5.371837
1.483995,5.455389
3.222793,7.720144
1.817840,6.662193
1.145993,5.347416
2.036110,5.955414
