# Chi2_train, Chi2_test
34461.046875,14959.582031
3.367431,6.396105
3.300790,6.277292
3.176741,6.042758
3.016872,6.300785
1.235929,2.537929
1.069439,2.279029
1.155759,2.518859
1.025977,2.247240
1.022749,2.248567
