# Chi2_train, Chi2_test
13282.703125,26618.425781
17.267159,38.954838
12.233927,26.151222
3.865254,9.147254
1.943099,4.034329
1.675512,3.350865
1.586097,3.078661
1.565774,2.966748
1.507064,2.778034
1.488635,2.690832
