# Chi2_train, Chi2_test
169408.984375,109886.585938
3.935776,6.986003
3.855920,6.899323
3.679170,6.738945
3.474295,6.527392
3.366069,6.629935
3.102665,5.804289
2.921402,5.342937
4.127507,6.742543
2.477362,4.292734
