# Chi2_train, Chi2_test
265211.593750,235546.828125
3.677017,6.535966
3.380710,6.220726
3.310444,6.115415
3.240943,6.004015
3.048028,5.690905
2.124364,4.107406
1.336848,2.435647
1.172883,2.233970
1.145730,2.204590
