# Chi2_train, Chi2_test
19567.554688,42734.976562
17.040009,41.960381
13.131567,31.478197
1.610454,4.013823
1.280238,2.426819
1.233502,2.326753
1.219697,2.278020
1.227158,2.249964
1.212791,2.282732
1.212971,2.217731
