# Chi2_train, Chi2_test
123833.484375,91031.343750
3.849572,6.815090
3.777864,6.749585
3.582470,6.492895
3.345300,6.237208
3.285311,6.106460
3.256507,6.049566
3.240693,6.019676
3.223264,5.984316
3.096841,5.741662
