# Chi2_train, Chi2_test
22252.580078,48719.371094
17.867445,42.908665
15.536046,37.345093
8.717690,22.443541
3.028193,8.832164
1.945580,5.428749
1.888811,4.827001
1.676277,4.411732
1.621535,4.256160
1.584058,4.159275
