# Chi2_train, Chi2_test
287175.250000,239091.906250
3.448145,6.524225
3.740702,18.678991
28.181837,12.689480
2.784767,5.399765
2.273970,4.528673
1.683875,3.317371
1.353087,2.559166
5.344205,5.020754
1.119315,2.106692
