# Chi2_train, Chi2_test
21046.738281,20294.789062
27.096100,26.869179
20.707926,19.496889
17.015657,15.948864
12.833224,12.319105
8.567209,8.305015
4.439434,4.400679
2.621530,2.654149
2.401398,2.254987
2.142944,2.080933
