# Chi2_train, Chi2_test
249573.062500,200284.906250
4.246413,7.115949
4.253572,7.122688
4.249570,7.133920
4.250321,7.137646
3.206112,6.149851
2.818157,5.484306
1.098245,2.272481
1.094645,2.285065
1.088516,2.290443
