# best iteration: (array([37]),)
1978385.625000,410294.937500
19.402290,19.013613
18.549646,18.189007
18.432228,18.058788
18.339209,17.954447
18.266581,17.907764
18.159418,17.787817
19.673517,21.851460
15.183994,14.210016
12.046864,10.568434
10.695901,9.231873
127.637009,175.964615
8.062012,6.769946
5.669978,4.661322
3.875523,3.103962
3.651636,2.870121
3.584491,2.827586
3.545894,2.793865
3.523782,2.767317
37.300003,26.378206
10.930637,2.802007
1.714291,1.501133
1.676267,1.475336
1.663294,1.462697
1.655301,1.460961
1.650784,1.455718
1.645138,1.449381
2.875919,3.420757
1.845254,1.774674
14.851062,2.462967
8.990799,1.675264
1.603563,1.428879
1.516464,1.374696
1.263659,1.208711
1.182068,1.146821
1.145341,1.120160
1.141288,1.158341
1.120020,1.102428
